20101004225712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source :  Medtronic..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mûre noire,g,100,,,11.00,,coupelle (150g),1,,,16.5,,,,,,,,,,,,,,,,,,,
Myrtille,g,100,,,13.33,,coupelle (180g),1,,,18,,,,,,,,,,,,,,,,,,,
Mystère ,g (Nestlé),100,,,25.38,,Nestlé vanille coeur de chocolat (130ml),1,,,33,,g (Picard),100,,,22,,Pralin-Vanille de 140g (Picard),1,,,31,,,,,,,
Naan (ou nan - galette de blé indienne),g,100,,,48.00,,unité nature de 60g (marques Picard ou PanOrient),1,,,28.6,,,,,,,,,,,,,,,,,,,
Napolitain Lu,g,100,,,50.00,,unité de 30g,1,,,15,,,,,,,,,,,,,,,,,,,
Navet,g,100,,,3.00,,assiette de 200g,1,,,6,,,,,,,,,,,,,,,,,,,
Nectar de fruits,ml,100,,,15.00,,petit verre (10cl),1,,,15,,verre (20cl),1,,,30,,,,,,,,,,,,,
Nectarine  (peau et pulpe),g,100,,,8.00,,moyenne (160g),1,,,13,,,,,,,,,,,,,,,,,,,
Nèfle du Japon (fruit pulpe),g,100,,,7.00,,,,,,,,,,,,,,,,,,,,,,,,,
Nem (pâté impérial),petit (32g),1,,,7.50,,grand (60g),1,,,15,,,,,,,,,,,,,,,,,,,
Nescafé café viennois,ml,100,,,67.00,,dose pour 1 tasse,1,,,12,,,,,,,,,,,,,,,,,,,
Nescafé cappuccino,ml,100,,,61.00,,dose pour 1 tasse,1,,,8,,,,,,,,,,,,,,,,,,,
Nescafé nes au lait,ml,100,,,57.00,,dose pour 1 tasse,1,,,12,,,,,,,,,,,,,,,,,,,
Nesquik céréales,g,100,,,87.50,,bol de 40g,1,,,35,,,,,,,,,,,,,,,,,,,
Nestea,ml,100,,,8.00,,petit verre (10cl),1,,,8,,verre (20cl),1,,,16,,canette (33cl),1,,,25,,,,,,,
Noisettes,g,100,,,9.00,,portion de 30g,1,,,2,,g (décortiquées - Vahiné),100,,,16.7,,g (en poudre - Vahiné),100,,,17,,,,,,,
Noix (sèche),g,100,,,10.50,,portion de 30g,1,,,3,,g (cerneaux - Vahiné),100,,,13.7,,,,,,,,,,,,,
Noix de cajou ,g,100,,,20.50,,portion de 25g (une quinzaine),1,,,5,,,,,,,,,,,,,,,,,,,
Noix de coco pulpe fraîche,g,100,,,6.00,,,,,,,,,,,,,,,,,,,,,,,,,
Noix de coco pulpe sèche,g,100,,,12.00,,g (râpée - Vahiné),100,,,23.7,,,,,,,,,,,,,,,,,,,
Noix de macadamia,g,100,,,5.60,,portion de 5 (10g),,,,0.5,,,,,,,,,,,,,,,,,,,
Noix de Pécan,g,100,,,4.50,,portion de 25g,1,,,1,,g (cerneaux - Vahiné),100,,,13,,,,,,,,,,,,,
Noix du Brésil ,g,100,,,2.50,,portion de 20g,1,,,0.5,,,,,,,,,,,,,,,,,,,
Nougat,g,100,,,65.00,,,,,,,,,,,,,,,,,,,,,,,,,
Nougat chinois,g,100,,,70.00,,carré de 10g,1,,,7,,,,,,,,,,,,,,,,,,,
Nougat glacé,g,100,,,20.83,,tranche de 120g,1,,,25,,,,,,,,,,,,,,,,,,,
Nuggets de poisson,g,100,,,16.00,,portion 5 pièces,1,,,20,,pièce (env. 25g),1,,,4,,,,,,,,,,,,,
Nuggets de poulet| volaille,g,100,,,12.00,,pièce (16g) ,1,,,2,,portion (100g) de 6,1,,,12,,,,,,,,,,,,,
Nuoc mâm,g,100,,,0.00,,c. à café,1,,,0,,,,,,,,,,,,,,,,,,,
Nutella,g,100,,,56.00,,c. à café (10g),1,,,5.6,,portion de 20g,1,,,11.2,,portion de 30g,1,,,16.8,,,,,,,
Nuts,g,100,,,60.00,,unité de 50g,1,,,30,,,,,,,,,,,,,,,,,,,
Oats Kellogg's,g,100,,,62.50,,bol de 40g,1,,,25,,,,,,,,,,,,,,,,,,,
Oeuf : dur| poché| coque| au plat| mollet| en omelette| en gelée| mimosa,g,100,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
Oeuf de lump| caviar,g,100,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
Oignon,g (cru),100,,,5.70,,g (cuit),100,,,4.5,,unité moyenne (50g),1,,,2,,,,,,,,,,,,,
Olives noires,g,100,,,4.00,,portion de 10 dénoyautées (env. 30g),1,,,2,,,,,,,,,,,,,,,,,,,
Olives vertes,g,100,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
Omelette norvégienne,g,100,,,30.00,,part de 100g,1,,,30,,,,,,,,,,,,,,,,,,,
Orange (épluchée| diam. avec peau),g,100,,,9.00,,moyenne (200g),1,,,18,,g (écorce confite - Vahiné),100,,,79.5,,,,,,,,,,,,,
Orange ou citron givré,g,100,,,18.00,,unité de 120g,1,,,22,,,,,,,,,,,,,,,,,,,
Oranges pressées,portion de 2,1,,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,
Oseille cuite,g,100,,,2.50,,assiette de 200g,1,,,5,,,,,,,,,,,,,,,,,,,
Ourson Lulu biscuit Lu,g,100,,,67.00,,biscuit (30g),1,,,20,,mini biscuit (7g),1,,,4.4,,,,,,,,,,,,,
Paella,g,100,,,13.00,,assiette de 350g,1,,,45,,,,,,,,,,,,,,,,,,,
Paille d'or Flûtes Lu,g,100,,,87.00,,unité de 6.7g,1,,,5.8,,,,,,,,,,,,,,,,,,,
Paille d'or Lu,g,100,,,81.00,,unité de 3.5g,1,,,2.8,,portion de 6,1,,,20,,,,,,,,,,,,,
Pain au chocolat,g,100,,,46.00,,unité de 65g (boulangerie),1,,,30,,,,,,,,,,,,,,,,,,,
Pain au lait boulangerie,g,100,,,57.14,,unité de 35g,1,,,20,,,,,,,,,,,,,,,,,,,
Pain au lait Harry's ou Pasquier,g,100,,,42.50,,unité de 40g,1,,,17,,g (avec pépites de chocolat),100,,,57,,unité avec pépites de chocolat (35g),1,,,20,,,,,,,
Pain aux raisins,g,100,,,45.00,,unité de 80g,1,,,35,,,,,,,,,,,,,,,,,,,
Pain azyme,g,100,,,55.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pain blanc,g,100,,,50.00,,tranche de 30g,1,,,15,,,,,,,,,,,,,,,,,,,
Pain brioché,g,100,,,50.00,,tranche de 20g,1,,,10,,,,,,,,,,,,,,,,,,,
Pain complet,g,100,,,50.00,,tranche de 20g,1,,,10,,,,,,,,,,,,,,,,,,,
Pain d épices,g,100,,,74.00,,tranche de 25g,1,,,18.5,,,,,,,,,,,,,,,,,,,
Pain de campagne ou différentes céréales,g,100,,,50.00,,tranche de 20g,1,,,10,,,,,,,,,,,,,,,,,,,
Pain de mie Harry's américan sandwich,g,100,,,42.86,,grande tranche de 35g,1,,,15,,,,,,,,,,,,,,,,,,,
Pain de mie ou pain de mie brioché,g,100,,,50.00,,petite tranche de 20g,1,,,10,,grande tranche de 40g,1,,,20,,,,,,,,,,,,,
Pain de seigle| pain de son,g,100,,,50.00,,tranche de 20g,1,,,10,,,,,,,,,,,,,,,,,,,
Pain de son,g,100,,,50.00,,tranche de 20g,1,,,10,,,,,,,,,,,,,,,,,,,
Pain grillé,g,100,,,75.00,,grande tranche de 20g,1,,,15,,,,,,,,,,,,,,,,,,,
Pain libanais (galette ronde),g,100,,,75.00,,demi (soit 40g),1,,,30,,,,,,,,,,,,,,,,,,,
Pain pour hamburger,g,100,,,54.55,,unité de 55g,1,,,30,,,,,,,,,,,,,,,,,,,
Pain viennois,g,100,,,50.00,,portion (40g) de 2 tranches,1,,,20,,,,,,,,,,,,,,,,,,,
Palet breton,g,100,,,60.00,,biscuit de 15.6g,1,,,9.3,,portion de 2,1,,,18,,,,,,,,,,,,,
Palmier (biscuit),g,100,,,55.00,,biscuit de 8.3g,1,,,4.6,,portion de 5 biscuits,1,,,23,,,,,,,,,,,,,
Palmier (boulangerie),g,100,,,31.00,,grand  de 95g,1,,,30,,,,,,,,,,,,,,,,,,,
Palmito  nature,g,100,,,55.00,,unité de 8.3g,1,,,4.6,,portion de 4,1,,,18,,,,,,,,,,,,,
Palmito chocolat,g,100,,,60.00,,unité de 9.1g,1,,,5.4,,portion de 4,1,,,22,,,,,,,,,,,,,
Pamplemousse  (épluché| diam. avec peau) ou Pomelo,g,100,,,9.50,,unité,1,,,20,,demi (de diam. 9 cm),1,,,10,,,,,,,,,,,,,
Pan bagnat garni,pièce (env. 320g),1,,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,
Panaché,ml,100,,,6.00,,demi (25cl),1,,,15,,,,,,,,,,,,,,,,,,,
Panais,g,100,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pancake bacon| emmental fondu (McDo),unité de 60g,1,,,16.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pancake nature (McDo),g,100,,,37.50,,portion (64g) de 2 unités,1,,,24,,,,,,,,,,,,,,,,,,,
Panini garni,pièce (env. 170g),1,,,45.00,,,,,,,,,,,,,,,,,,,,,,,,,
Papaye (pulpe - fruit exotique),g,100,,,7.60,,portion (400g),1,,,30,,,,,,,,,,,,,,,,,,,
Papillote au chocolat,g,100,,,50.00,,unité de 10g,1,,,5,,,,,,,,,,,,,,,,,,,
Papillote pâte de fruit,g,100,,,80.00,,unité de 10g,1,,,8,,,,,,,,,,,,,,,,,,,
Paris Brest,g,100,,,29.00,,unité de 100g,1,,,28.6,,,,,,,,,,,,,,,,,,,
Pastèque (hors peau),g,100,,,6.50,,portion de 300g,1,,,20,,,,,,,,,,,,,,,,,,,
Pastis| ricard| alcool anisé 45°,ml,100,,,2.50,,dose (4cl),1,,,1,,,,,,,,,,,,,,,,,,,
Patates douces,g,100,,,20.00,,assiette de 200g,1,,,40,,,,,,,,,,,,,,,,,,,
Pâte à pizza,g,100,,,47.83,,fond (230g),1,,,110,,part de 40g (ronde et fine Herta-43.7%),1,,,17.5,,,,,,,,,,,,,
Pâte à tartiner au chocolat,g,100,,,57.00,,c. à café (15g),1,,,8.5,,c. à soupe (30g),1,,,17,,,,,,,,,,,,,
Pâte à tartiner en stick (McDo),g,100,,,58.82,,stick de 17g,1,,,10,,,,,,,,,,,,,,,,,,,
Pâte brisée,g (cuite),100,,,50.00,,fond (230g),1,,,110,,part de 40g (Herta-47.2%),1,,,18.9,,,,,,,,,,,,,
Pâte d amande,g,100,,,50.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pâté de campagne| pâté de foie| terrine| rillettes,g,100,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pâte de fruit,g,100,,,83.33,,morceau de 10g,1,,,8,,portion (30g) de 3 morceaux,1,,,25,,,,,,,,,,,,,
Pâté en croûte,g,100,,,15.00,,tranche de 100g,1,,,15,,,,,,,,,,,,,,,,,,,
Pâte feuilletée,g (crue),100,,,40.00,,g (cuite),100,,,50,,fond (230g),1,,,100,,part de 40g (pur beurre Marie-42.75%),1,,,17.1,,part de 40g (Herta-36%),1,,,14.4,
Pâte sablée,g,100,,,52.17,,fond (230g),1,,,120,,part de 40g (pur beurre Marie-53.5%),1,,,21.4,,,,,,,,,,,,,
Pâtes avec ou sans oeufs| ou complètes| cuites,g,100,,,20.00,,assiette de 200g,1,,,40,,,,,,,,,,,,,,,,,,,
Pâtes en salade,g,100,,,20.00,,assiette de 100g,1,,,20,,,,,,,,,,,,,,,,,,,
Pâtes fraîches préparées,g (gnocchis à poêler - Lustucru),100,,,34.00,,g (Sphaghettis - La Pasta di Angelo),100,,,56.7,,g (Tagliatelles - Antica pasteria),100,,,50.7,,g (Trattorias aux cépes - Giovanni Rana),100,,,25.7,,,,,,,
Pâtisserie orientale,g,100,,,50.00,,unité de 25g,1,,,12,,,,,,,,,,,,,,,,,,,
Paupiette ,g,100,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pêche  (hors peau et noyau),g,100,,,9.00,,moyenne (125g),1,,,11,,,,,,,,,,,,,,,,,,,
Pêche melba glacée,g,100,,,25.00,,coupe de 140g,1,,,35,,,,,,,,,,,,,,,,,,,
Pépites de chocolat,g (créatives - Vahiné),100,,,63.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pepito mini rollos lait ou chocolat blanc,g,100,,,65.00,,unité de 6.3g,1,,,4,,,,,,,,,,,,,,,,,,,
Pepito Pockitos,g (biscuit),100,,,57.00,,biscuit long de 29.5g,1,,,17,,barre de 27g,1,,,17,,g (barre),100,,,62,,,,,,,
Pepito rond au chocolat,g,100,,,65.00,,biscuit de 10g,1,,,6.5,,portion de 3,1,,,20,,,,,,,,,,,,,
Pétales à la crevette,g,100,,,50.00,,sachet de 50g,1,,,25,,,,,,,,,,,,,,,,,,,
Pétales de maïs pour petit déjeuner,g,100,,,87.50,,bol de 40g,1,,,35,,,,,,,,,,,,,,,,,,,
Pétillant aux fruits type Champomy,ml,100,,,7.00,,petit verre (10cl),1,,,7,,,,,,,,,,,,,,,,,,,
Petit beurre  nature ou pépite Lu,g,100,,,73.00,,biscuit de 8.3g,1,,,6.2,,portion de 3,1,,,18,,,,,,,,,,,,,
Petit beurre Lu,g,100,,,75.00,,unité de 8.3g,1,,,6.2,,portion de 3,1,,,18,,,,,,,,,,,,,
Petit beurre nantais Lu,g,100,,,70.00,,biscuit de 6.5g,1,,,4.6,,portion de 4,1,,,20,,,,,,,,,,,,,
Petit coeur  nature ou chocolat,g,100,,,61.00,,biscuit de 4g,1,,,2.5,,portion de 6,1,,,15,,,,,,,,,,,,,
Petit coraya ,g,100,,,9.00,,unité,1,,,1.5,,portion 4 bâtonnets,1,,,6,,,,,,,,,,,,,
Petit déjeuner ou p'tit déjeuner (moyenne),unité,1,,,7.00,,portion de 3,1,,,21,,,,,,,,,,,,,,,,,,,
Petit écolier au chocolat,g,100,,,64.00,,biscuit de 12.5g,1,,,8,,portion de 2,1,,,16,,,,,,,,,,,,,
Petit four salé,g,100,,,33.30,,unité,1,,,3.3,,portion de 3,1,,,10,,unité moyenne Picard (10g),1,,,2.5,,,,,,,
Petit four sucré,g,100,,,50.00,,pièce (env. 13g),1,,,7,,portion de 3,1,,,20,,unité moyenne Picard (8g),1,,,4,,,,,,,
Petit pain grillé suédois ,g,100,,,65.00,,portions de 4,1,,,26,,unité de 10g,1,,,6.5,,,,,,,,,,,,,
Petit pain rond grillé (brioché| ou 6 céréales ou pépites de chocolat),g,100,,,50.00,,unité de 12g,1,,,6,,,,,,,,,,,,,,,,,,,
Petit salé aux lentilles,assiette de 300g,1,,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,
Petit savane (p'tit ),g,100,,,50.00,,gateau individuel de 30g,1,,,15,,,,,,,,,,,,,,,,,,,
Petit suisse  nature 20 ou 40% mg,g,100,,,3.30,,petit pot de 30g,1,,,1,,portion de 2 petits pots (2x30g),1,,,2,,grand pot de 60g,1,,,2,,,,,,,
Petit suisse aux fruits ou sucré,g,100,,,12.00,,petit pot de 30g,1,,,1,,portion de 2 petits pots (2x30g),1,,,12,,grand pot de 60g,1,,,12,,,,,,,
Petite salade (McDo),unité de 128g,1,,,8.00,,,,,,,,,,,,,,,,,,,,,,,,,
Petites pauses meringuees Lu),g,100,,,74.40,,unité de 25g,1,,,18.6,,,,,,,,,,,,,,,,,,,
Petites tomates (McDo),g,100,,,3.33,,portion de 60g,1,,,2,,,,,,,,,,,,,,,,,,,
Petits pois cuits,g,100,,,11.80,,assiette de 200g,1,,,23,,,,,,,,,,,,,,,,,,,
Physalis (fruit exotique),g,100,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pickles,g,100,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pignons de pin,g,100,,,5.00,,g (grillés - Vahiné),100,,,13,,g (Vahiné),100,,,19.3,,,,,,,,,,,,,
Piment| harissa| raifort frais,g,100,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pim's orange| framboise| poire,g (moyenne),100,,,65.00,,biscuit de 12.5g,1,,,8.2,,portion de 2,1,,,20,,,,,,,,,,,,,
Pistaches,g,100,,,9.30,,poignée de 25g (Lorenz),,,,2.5,,,,,,,,,,,,,,,,,,,
Pitahaya (pulpe - fruit exotique),g,100,,,12.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pizza,g,100,,,21.00,,part de 100g,1,,,21,,petite pièce individuelle (150g),1,,,31,,pièce individuelle (180g),1,,,38,,grande pièce (400g),1,,,84,
Plat du jour avec 200g de féculents ,assiette,1,,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,
Plat du jour avec 200g de légumes ,assiette,1,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,
Poêlée méridionale,g,100,,,5.00,,assiette de 200g,1,,,10,,,,,,,,,,,,,,,,,,,
Poire (hors peau et trognon),g,100,,,12.00,,petite (150g),1,,,18,,moyenne (180g),1,,,22,,,,,,,,,,,,,
Poire belle hélène glacée,g,100,,,25.00,,coupe de 140g,1,,,35,,,,,,,,,,,,,,,,,,,
Poireau cuit,g,100,,,3.80,,assiette de 200g,1,,,8,,,,,,,,,,,,,,,,,,,
Pois cassés ,g,100,,,17.50,,assiette de 200g,1,,,35,,,,,,,,,,,,,,,,,,,
Pois chiches,g,100,,,17.50,,assiette de 200g,1,,,35,,,,,,,,,,,,,,,,,,,
Poisson pané,g,100,,,15.00,,bâtonnet (30g),1,,,4.5,,rectangle classique (50g),1,,,7.5,,portion (100g) de 2,1,,,15,,,,,,,
Poissons : d'eau de mer ou d'eau douce| gras ou non (tous),g,100,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
Poivron rouge,g,100,,,4.00,,assiette de 200g,1,,,8,,,,,,,,,,,,,,,,,,,
Poivron vert,g,100,,,3.00,,assiette de 200g,1,,,6,,,,,,,,,,,,,,,,,,,
Polenta,g,100,,,20.00,,assiette de 200g,1,,,40,,,,,,,,,,,,,,,,,,,
Pom potes pomme nature (McDo),gourde de 90g,1,,,16.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pomme (hors peau et trognon),g,100,,,12.60,,petite (150g),1,,,19,,moyenne (170g),1,,,23,,,,,,,,,,,,,
Pomme de terre cuite au four,g,100,,,20.00,,assiette de 200g,1,,,40,,,,,,,,,,,,,,,,,,,
Pomme séchée,g,100,,,65.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pommes dauphines,g,100,,,22.00,,assiette de 180g,1,,,40,,,,,,,,,,,,,,,,,,,
Pommes de terre en salade,g,100,,,20.00,,assiette de 100g,1,,,20,,,,,,,,,,,,,,,,,,,
Pommes de terre frites,g,100,,,40.00,,assiette de 150g,1,,,60,,,,,,,,,,,,,,,,,,,
Pommes de terre purée,g,100,,,20.00,,assiette de 200g,1,,,40,,g (flocons+lait),100,,,13,,assiette de 225g (flocons+lait),1,,,29,,,,,,,
Pommes de terre sautées,g,100,,,20.00,,assiette de 200g,1,,,40,,,,,,,,,,,,,,,,,,,
Pommes de terre : vapeur| à l'eau,g,100,,,20.00,,assiette de 200g,1,,,40,,,,,,,,,,,,,,,,,,,
Pommes duchesse,g,100,,,25.00,,assiette de 200g,1,,,50,,,,,,,,,,,,,,,,,,,
Pommes noisettes,g,100,,,25.00,,assiette de 200g,1,,,50,,,,,,,,,,,,,,,,,,,
Pommes rissolées ,g,100,,,25.00,,assiette de 200g,1,,,50,,,,,,,,,,,,,,,,,,,
Pommes wedges,g,100,,,25.00,,assiette de 200g,1,,,50,,,,,,,,,,,,,,,,,,,
Pop corn caramel,g (moyenne),100,,,80.00,,portion de 50g,1,,,40,,g (marque leader price),100,,,88,,,,,,,,,,,,,
Pop corn salé,g,100,,,50.00,,portion de 50g,1,,,25,,,,,,,,,,,,,,,,,,,
Pop corn sucré,g,100,,,70.00,,portion de 50g,1,,,35,,,,,,,,,,,,,,,,,,,
Porto,ml,100,,,12.50,,dose (8cl),1,,,10,,,,,,,,,,,,,,,,,,,
Pot au feu,assiette de 350g,1,,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,
Potage de légumes| soupe,g,100,,,4.00,,bol (25cl),1,,,10,,,,,,,,,,,,,,,,,,,
Potée aux choux et pommes de terre,assiette (100g de PdTerre soit 2 petites),1,,,25.00,,,,,,,,,,,,,,,,,,,,,,,,,
Potiron| potimarron cuit,g,100,,,2.60,,assiette de 200g,1,,,5,,,,,,,,,,,,,,,,,,,
Poulet jardinière légumes,assiette de 350g,1,,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,
Pralin,g (marque Vahiné),100,,,29.40,,,,,,,,,,,,,,,,,,,,,,,,,
Praline,g,100,,,50.00,,unité de 10g,1,,,5,,,,,,,,,,,,,,,,,,,
Prince chocolat ou vanille,g (moyenne),100,,,68.00,,biscuit de 20g,1,,,14,,mini de 7g,1,,,4.6,,pochon de 6 mini,1,,,27.6,,,,,,,
Printanière de légumes (avec peties pommes de terre),g,100,,,10.00,,assiette de 200g,1,,,20,,,,,,,,,,,,,,,,,,,
Profiterole au chocolat,portion 3 choux,1,,,40.00,,unité Picard nappé sauce chocolat (40g),1,,,10,,g (Picard),100,,,25,,,,,,,,,,,,,
Prune (pulpe),g,100,,,12.00,,moyenne (36g),1,,,4,,portion de 5,1,,,20,,,,,,,,,,,,,
Pruneaux secs,g,100,,,70.00,,portion (30g),1,,,21,,g (pruneaux d'Agen dénoyautés - Vahiné),100,,,49,,,,,,,,,,,,,
Pulco citron,g,100,,,6.00,,,,,,,,,,,,,,,,,,,,,,,,,
Punch planteur,ml,100,,,12.50,,dose (8cl),1,,,10,,,,,,,,,,,,,,,,,,,
Purée (pommes de terre),g,100,,,20.00,,assiette de 200g,1,,,40,,g (flocons+lait),100,,,13,,assiette de 225g (flocons+lait),1,,,29,,,,,,,
Purée 100% carottes,g,100,,,7.00,,assiette de 200g,1,,,14,,g (marque Picard),100,,,6.9,,,,,,,,,,,,,
Purée 100% légumes : brocoli| chou fleur| épinards| courgettes,g,100,,,6.00,,assiette de 200g,1,,,12,,,,,,,,,,,,,,,,,,,
Quatre quarts,g,100,,,50.00,,tranche de 25g,1,,,12.5,,portion 2 tranches (50g),1,,,25,,part (20g - Ker Cadelac),,,,9.6,,,,,,,
Quenelle + sauce béchamel,g,100,,,18.70,,portion de 80g,1,,,15,,g (mini quenelles à poeler-Lustucru),100,,,16.5,,,,,,,,,,,,,
Quenelle Conserves Petitjean,volaille au naturel,,,,9.00,,de veau au naturel,1,,,8.5,,g (saumon sauce crevette),100,,,9.8,,g (brochet sauce Nantua),,,,9.7,,Volaille sauce tomate,,,,7.5,
Quenelle de poisson,g,100,,,15.00,,portion de 80g,1,,,12,,,,,,,,,,,,,,,,,,,
Quenelle de poisson + sauce béchamel,g,100,,,18.70,,portion de 80g,1,,,15,,g (Picard),100,,,6,,,,,,,,,,,,,
Quenelle fraîche de veau ou de volaille,g,100,,,15.00,,portion de 80g,1,,,12,,,,,,,,,,,,,,,,,,,
Quetsche hors noyau),g,100,,,13.00,,moyenne (35g),1,,,4.5,,portion de 5,1,,,21,,,,,,,,,,,,,
Quiche lorraine,g,100,,,20.00,,part ou quart (100g),1,,,20,,petite individuelle (120g),1,,,24,,grande individuelle (180g),1,,,36,,,,,,,
Quinoa,g,100,,,20.00,,assiette de 200g,1,,,40,,,,,,,,,,,,,,,,,,,
Raclette avec 4 petites p de terre,assiette (200g de PdTerre soit 4 petites),1,,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,
Radis noirs,g,100,,,11.00,,,,,,,,,,,,,,,,,,,,,,,,,
Radis roses,g,100,,,1.70,,,,,,,,,,,,,,,,,,,,,,,,,
Raisin noir ou blanc ,g,100,,,16.00,,grain moyen (8g),1,,,1.3,,portion de 15 grains,1,,,19,,,,,,,,,,,,,
Raisins secs (de corinthe ou autre),g,100,,,75.00,,portion (30g),1,,,22.5,,g (secs ou secs blonds - Vahiné),100,,,65.8,,g (raisins de Corinthe - Vahiné),100,,,67.3,,,,,,,
Ratatouille conserve (type Saint Eloi),g,100,,,6.20,,assiette de 100g,,,,6.2,,,,,,,,,,,,,,,,,,,
Ratatouille niçoise ou maison,g,100,,,2.50,,assiette de 200g,1,,,5,,,,,,,,,,,,,,,,,,,
Raviolis,g,100,,,13.33,,assiette de 300g,1,,,40,,g (bolognaise - conserve Panzani ou carrefour) ,100,,,12.7,,g (frais - 4 fromages - Lustucru),100,,,35.2,,g (frais - Bœuf ou Jambon - Lustucru),100,,,38,
Reine claude (hors noyau),g,100,,,14.00,,moyenne (30g),1,,,4.2,,portion de 5,1,,,21,,,,,,,,,,,,,
Religieuse,g,100,,,30.00,,unité de 165g,1,,,50,,,,,,,,,,,,,,,,,,,
Rhubarbe,g,100,,,4.00,,coupe (125g),1,,,5,,g ( en compotée cuite et sucrée),100,,,29,,,,,,,,,,,,,
Rice krispies Kellogg's,g,100,,,62.50,,bol de 40g,1,,,25,,,,,,,,,,,,,,,,,,,
Ricola sans sucre (avec polyols),unité,1,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
Ricoré au lait ,g,100,,,57.00,,dose pour 1 tasse,1,,,5,,,,,,,,,,,,,,,,,,,
Risotto,g,100,,,13.33,,assiette de 300g,1,,,40,,,,,,,,,,,,,,,,,,,
Riz à l espagnole,g,100,,,13.33,,assiette de 300g,1,,,40,,,,,,,,,,,,,,,,,,,
Riz au lait,g,100,,,20.00,,pot de 125g,1,,,25,,,,,,,,,,,,,,,,,,,
Riz blanc| riz complet,g,100,,,20.00,,assiette de 200g,1,,,40,,"cuisson asiatique : taux personnel à trouver, souvent plus élevé",,,,,,,,,,,,,,,,,
Riz cantonnais,g,100,,,13.33,,assiette de 300g,1,,,40,,,,,,,,,,,,,,,,,,,
Riz en salade,g,100,,,20.00,,assiette de 100g,1,,,20,,,,,,,,,,,,,,,,,,,
Riz soufflé pour petit déjeuner,g,100,,,87.50,,bol de 40g,1,,,35,,,,,,,,,,,,,,,,,,,
Rocher au chocolat suchard,g,100,,,61.00,,unité de 25g,1,,,15.2,,,,,,,,,,,,,,,,,,,
Röstis,g,100,,,25.00,,assiette de 200g,1,,,50,,,,,,,,,,,,,,,,,,,
Roulé au fromage,g,100,,,20.00,,unité de 120g,1,,,24,,,,,,,,,,,,,,,,,,,
Rouleau de printemps,g,100,,,18.33,,unité de 120g,1,,,22,,,,,,,,,,,,,,,,,,,
Royal bacon (McDo),unité de 197g,1,,,34.00,,,,,,,,,,,,,,,,,,,,,,,,,
Royal cheese (McDo),unité de 205g,1,,,34.00,,,,,,,,,,,,,,,,,,,,,,,,,
Royal deluxe (McDo),unité de 227g,1,,,32.00,,,,,,,,,,,,,,,,,,,,,,,,,
Royal o fish (McDo),unité de 87g,1,,,42.00,,,,,,,,,,,,,,,,,,,,,,,,,
Rutabaga,g,100,,,7.50,,assiette de 200g,1,,,15,,,,,,,,,,,,,,,,,,,
Sablé,g,100,,,65.00,,unité de 20g,1,,,13,,,,,,,,,,,,,,,,,,,
Sablé (boulangerie),g,100,,,66.67,,unité de 60g,1,,,40,,,,,,,,,,,,,,,,,,,
Sablé des Flandres,g,100,,,74.00,,unité de 6.3g,1,,,4.6,,portion de 4,1,,,18,,,,,,,,,,,,,
Saindoux,g,100,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Honoré,part,1,,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,
Salade cheese & apple avec sauce (McDo),unité de 276g,1,,,17.00,,,,,,,,,,,,,,,,,,,,,,,,,
Salade chicken caesar au poulet croustillant avec sauce et croûtons (McDo),unité de 383g,1,,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,
Salade chicken caesar au poulet grillé avec sauce et croûtons (McDo),unité de 358g,1,,,21.00,,,,,,,,,,,,,,,,,,,,,,,,,
