20091214234226,,,,,,,,,,,,,,,,,,
Wageningen University,,,,,,,,,,,,,,,,,,
350,,,,,,,,,,,,,,,,,,
Biscuits - morning coffee,grams,100,444.00,6.9,75.4,14.5,,,,,,,,,,,,
Biscuits - Rich Tea,grams,100,440.00,6.9,71.5,15.7,,,,,,,,,,,,
Biscuits Chocolate covered,grams,100,520.00,6.00,67.00,27,,,,,,,,,,,,
Biscuits digestive chocolate,grams,100,490.00,7.00,66.00,24,,,,,,,,,,,,
Biscuits digestive plain,grams,100,477.00,6.5,67.00,22,,,,,,,,,,,,
Biscuits semi sweet,grams,100,460.00,7.00,75.00,17,,,,,,,,,,,,
Biscuits shortbread,grams,100,500.00,6.00,65.5,26,,,,,,,,,,,,
Biscuits wafers filled,grams,100,540.00,5.00,66.00,30,,,,,,,,,,,,
Biscuits water,grams,100,440.00,11.00,76.00,12.5,,,,,,,,,,,,
Black currents,grams,100,30.00,1.00,7.00,0,,,,,,,,,,,,
Black pudding fried,grams,100,300.00,13.00,15.00,22,,,,,,,,,,,,
Blackberries,grams,100,30.00,1.5,6.00,0,,,,,,,,,,,,
Bran Flakes,grams,100,329.00,9.3,71.5,2,,,,,,,,,,,,
Bran wheat,grams,100,200.00,14.00,27.00,5.5,,,,,,,,,,,,
Brazil Nuts,grams,100,600.00,12.00,4.00,60,,,,,,,,,,,,
Bread brown,grams,100,220.00,9.00,45.00,2.2,,,,,,,,,,,,
Bread malt,grams,100,250.00,8.00,49.00,3,,,,,,,,,,,,
Bread rolls white,grams,100,300.00,10.00,54.00,7,,,,,,,,,,,,
Bread white,grams,100,235.00,7.8,46.2,1.6,,,,,,,,,,,,
Bread white toasted,grams,100,300.00,9.6,65.00,1.7,,,,,,,,,,,,
Bread wholemeal,grams,100,220.00,8.8,42.00,2.7,,,,,,,,,,,,
Breadcrumbs white,grams,100,350.00,12.00,77.00,2,,,,,,,,,,,,
Broccoli tops boiled,grams,100,20.00,3.00,1.6,0,,,,,,,,,,,,
Brussels sprouts boiled,grams,100,20.00,3.00,1.7,0,,,,,,,,,,,,
Buns current,grams,100,300.00,7.00,55.00,8,,,,,,,,,,,,
Butter,grams,100,750.00,0.5,0.00,82,,,,,,,,,,,,
Cabbage savoy boiled,grams,100,10.00,1.3,1.00,0,,,,,,,,,,,,
Cabbage savoy raw,grams,100,25.00,3.00,3.00,0,,,,,,,,,,,,
Cabbage spring boiled,grams,100,8.00,1.00,1.00,0,,,,,,,,,,,,
Cabbage winter boiled,grams,100,15.00,1.7,2.3,0,,,,,,,,,,,,
Cake fruit,grams,100,330.00,4.00,58.00,11,,,,,,,,,,,,
Cake Madeira,grams,100,400.00,5.00,58.00,17,,,,,,,,,,,,
Cake rock,grams,100,400.00,5.00,60.00,16,,,,,,,,,,,,
Cake sponge with fat,grams,100,460.00,6.5,53.00,27,,,,,,,,,,,,
Cake sponge without fat,grams,100,300.00,10.00,54.00,7,,,,,,,,,,,,
Cakes fancy,grams,100,400.00,4.00,69.00,15,,,,,,,,,,,,
Carrots boiled,grams,100,20.00,0.6,4.00,0,,,,,,,,,,,,
Carrots raw,grams,100,25.00,0.7,5.00,0,,,,,,,,,,,,
Cauliflower boiled,grams,100,10.00,1.5,0.8,0,,,,,,,,,,,,
Cauliflower cheese,grams,100,116.00,6.00,5.00,8,,,,,,,,,,,,
Celery boiled,grams,100,5.00,0.6,0.7,0,,,,,,,,,,,,
Celery raw,grams,100,10.00,1.00,1.3,0,,,,,,,,,,,,
Cheese camembert,grams,100,300.00,23.00,0.00,23,,,,,,,,,,,,
Cheese cheddar,grams,100,400.00,26.00,0.00,34,,,,,,,,,,,,
Cheese cottage,grams,100,66.5,14.00,1.5,0.5,,,,,,,,,,,,
Cheese cream,grams,100,440.00,3.00,0.00,47,,,,,,,,,,,,
Cheese danish blue,grams,100,360.00,23.00,0.00,29,,,,,,,,,,,,
Cheese edam,grams,100,300.00,24.00,0.00,23,,,,,,,,,,,,
Cheese pamesan,grams,100,400.00,35.00,0.00,30,,,,,,,,,,,,
Cheese processed,grams,100,300.00,22.00,0.00,25,,,,,,,,,,,,
Cheese stilton,grams,100,460.00,26.00,0.00,40,,,,,,,,,,,,
Cherries,grams,100,40.00,0.5,10.00,0,,,,,,,,,,,,
Cherries glace,grams,100,224.00,0.00,56.00,0,,,,,,,,,,,,
Chestnuts,grams,100,170.00,2.00,37.00,2.7,,,,,,,,,,,,
Chicken Kiev,grams,100,328.00,24.4,10.00,21.6,,,,,,,,,,,,
Chicken roast boned,grams,100,150.00,25.00,0.00,5,,,,,,,,,,,,
Chicken roast meat,grams,100,159.00,22.00,0.00,7.5,,,,,,,,,,,,
Chicory,grams,100,10.00,0.8,1.5,0,,,,,,,,,,,,
Chocolate Break (mug of),grams,100,107.00,3.1,19.4,2.4,,,,,,,,,,,,
Chocolate milk,grams,100,530.00,8.00,59.00,30,,,,,,,,,,,,
Chocolate plain,grams,100,530.00,5.00,65.00,29,,,,,,,,,,,,
Christmas Pudding,grams,100,300.00,5.00,48.00,12,,,,,,,,,,,,
Cider dry,grams,100,35.00,0.00,3.00,0,,,,,,,,,,,,
Cider sweet,grams,100,40.00,0.00,4.00,0,,,,,,,,,,,,
Cockles boiled,grams,100,50.00,11.00,0.00,0.3,,,,,,,,,,,,
Cocoa powder,grams,100,300.00,19.00,12.00,22,,,,,,,,,,,,
Coconut,grams,100,350.00,3.00,4.00,36,,,,,,,,,,,,
Coconut desiccated,grams,100,600.00,6.00,6.00,62,,,,,,,,,,,,
Cod fillet baked,grams,100,100.00,21.00,0.00,1.2,,,,,,,,,,,,
Cod fillet fried,grams,100,170.00,21.00,4.00,8,,,,,,,,,,,,
Cod fillet fried in batter,grams,100,200.00,20.00,8.00,10,,,,,,,,,,,,
Cod fillet grilled,grams,100,100.00,21.00,0.00,1.3,,,,,,,,,,,,
Cod fillet poached,grams,100,90.00,21.00,0.00,1,,,,,,,,,,,,
Cod fillet steamed,grams,100,80.00,19.00,0.00,1,,,,,,,,,,,,
Coffee instant,grams,100,155.00,4.00,35.5,0.7,,,,,,,,,,,,
Coffee instant & milk,grams,100,36.96,3.27,6.14,0.12,,,,,,,,,,,,
Coke diet,grams,100,0.48,0.00,0.12,0,,,,,,,,,,,,
Cola,grams,100,48.8,0.00,12.2,0,,,,,,,,,,,,
Coleslaw,grams,100,163.00,1.1,6.7,14.8,,,,,,,,,,,,
Cornflakes,grams,100,350.00,8.00,82.00,0.5,,,,,,,,,,,,
Cornflour,grams,100,350.00,0.6,92.00,0.7,,,,,,,,,,,,
Cornish pastie,grams,100,330.00,8.00,31.00,20,,,,,,,,,,,,
Crab boiled,grams,100,130.00,20.00,0.00,5,,,,,,,,,,,,
Crab canned,grams,100,80.00,18.00,0.00,1,,,,,,,,,,,,
Cracker Bread,grams,100,375.00,10.9,73.7,4.1,,,,,,,,,,,,
Cranberries,grams,100,18.00,0.5,4.00,0,,,,,,,,,,,,
Cream crackers - Crawford,grams,100,390.00,7.7,64.9,12.8,,,,,,,,,,,,
Cream double,grams,100,450.00,1.5,2.00,48,,,,,,,,,,,,
Cream single,grams,100,200.00,2.4,3.00,21.2,,,,,,,,,,,,
Cream sterilised canned,grams,100,230.00,2.6,3.00,23,,,,,,,,,,,,
Cream whipping,grams,100,330.00,1.9,2.5,35,,,,,,,,,,,,
Crispbread rye,grams,100,320.00,9.5,71.00,2,,,,,,,,,,,,
Crispbread wheat,grams,100,390.00,45.00,37.00,7.5,,,,,,,,,,,,
Croissant,grams,100,230.00,4.3,27.3,12.2,,,,,,,,,,,,
Cucumber,grams,100,10.00,0.6,2.00,0,,,,,,,,,,,,
Currents dried,grams,100,240.00,2.00,63.00,0,,,,,,,,,,,,
Custard egg,grams,100,120.00,6.00,11.00,6,,,,,,,,,,,,
Custard powder,grams,100,120.00,4.00,17.00,4,,,,,,,,,,,,
Damsons,grams,100,35.00,0.4,9.00,0,,,,,,,,,,,,
Dates dried,grams,100,210.00,2.00,55.00,0,,,,,,,,,,,,
Drinking chocolate,grams,100,370.00,6.00,77.00,6,,,,,,,,,,,,
Dripping,grams,100,900.00,0.00,0.00,100,,,,,,,,,,,,
Duck roast,grams,100,190.00,25.00,0.00,10,,,,,,,,,,,,
Dumpling,grams,100,200.00,3.00,25.00,12,,,,,,,,,,,,
Egg dried whole,grams,100,560.00,43.6,0.00,43.3,,,,,,,,,,,,
Egg scrambled,grams,100,250.00,10.00,0.00,23,,,,,,,,,,,,
Egg whole raw,grams,100,150.00,12.3,0.00,10.9,,,,,,,,,,,,
Egg yolk,grams,100,340.00,16.1,0.00,30.5,,,,,,,,,,,,
Eggwhite,grams,100,35.00,9.00,0.00,0,,,,,,,,,,,,
Fat cooking,grams,100,900.00,0.00,0.00,100,,,,,,,,,,,,
Fish fingers fried,grams,100,230.00,13.5,17.00,13,,,,,,,,,,,,
Flour brown,grams,100,330.00,13.00,69.00,2,,,,,,,,,,,,
Flour white,grams,100,340.00,11.00,75.00,1.2,,,,,,,,,,,,
Flour white self raising,grams,100,340.00,9.00,77.5,1.2,,,,,,,,,,,,
Flour wholemeal,grams,100,320.00,13.00,66.00,2,,,,,,,,,,,,
Fruit gums,grams,100,170.00,1.00,45.00,0,,,,,,,,,,,,
Fruit juice sweetened,grams,100,40.00,0.00,10.00,0,,,,,,,,,,,,
Fruit juice unsweetened,grams,100,30.00,0.00,8.00,0,,,,,,,,,,,,
Fruit pie,grams,100,370.00,4.00,56.00,16,,,,,,,,,,,,
Fruit salad canned,grams,100,101.2,0.3,25.00,0,,,,,,,,,,,,
Goose roast meat,grams,100,320.00,29.00,0.00,22,,,,,,,,,,,,
Gooseberries,grams,100,16.00,1.00,3.00,0,,,,,,,,,,,,
Grape nuts cereal,grams,100,360.00,11.00,76.00,3,,,,,,,,,,,,
Grapefruit - Tin,grams,100,36.00,0.3,9.00,0,,,,,,,,,,,,
Grapefruit peeled,grams,100,20.00,0.5,5.00,0,,,,,,,,,,,,
Grapes black,grams,100,50.00,0.5,13.00,0,,,,,,,,,,,,
Grapes white,grams,100,60.00,0.6,15.00,0,,,,,,,,,,,,
Green Bean Mix,grams,100,25.71,1.21,4.18,0.53,,,,,,,,,,,,
Greengages,grams,100,50.00,1.00,11.00,0,,,,,,,,,,,,
Haggis boiled,grams,100,300.00,11.00,19.00,22,,,,,,,,,,,,
Halibut steamed,grams,100,130.00,24.00,0.00,4,,,,,,,,,,,,
Ham,grams,100,120.00,18.00,0.00,5,,,,,,,,,,,,
Ham cooked,grams,100,269.00,24.7,0.00,18.9,,,,,,,,,,,,
Hamburgers fried,grams,100,260.00,20.00,7.00,17,,,,,,,,,,,,
Hare stewed with bones,grams,100,140.00,22.00,0.00,6,,,,,,,,,,,,
Heart roast,grams,100,240.00,26.00,0.00,15,,,,,,,,,,,,
Heart stewed,grams,100,180.00,31.00,0.00,6,,,,,,,,,,,,
Herring grilled,grams,100,200.00,20.00,0.00,13,,,,,,,,,,,,
Honey,grams,100,290.00,0.00,76.00,0,,,,,,,,,,,,
Ice cream dairy,grams,100,170.00,4.00,25.00,7,,,,,,,,,,,,
Ice cream non dairy,grams,100,170.00,3.00,21.00,8,,,,,,,,,,,,
Jams,grams,100,260.00,0.5,60.00,0,,,,,,,,,,,,
Jelly packet,grams,100,58.00,1.00,14.00,0,,,,,,,,,,,,
Kidney fried,grams,100,150.00,25.00,0.00,6,,,,,,,,,,,,
Kidney stewed,grams,100,170.00,26.00,0.00,8,,,,,,,,,,,,
Kipper baked,grams,100,200.00,26.00,0.00,11,,,,,,,,,,,,
Lamb breast roast,grams,100,400.00,19.00,0.00,37,,,,,,,,,,,,
Lamb chops loin grilled,grams,100,350.00,24.00,0.00,29,,,,,,,,,,,,
Lamb cutlets grilled,grams,100,370.00,23.00,0.00,31,,,,,,,,,,,,
Lamb leg roast,grams,100,270.00,26.00,0.00,18,,,,,,,,,,,,
Lamb scrag and neck stewed,grams,100,290.00,26.00,0.00,21,,,,,,,,,,,,
Lamb shoulder roast,grams,100,320.00,20.00,0.00,26,,,,,,,,,,,,
Lard,grams,100,900.00,0.00,0.00,100,,,,,,,,,,,,
Leeks boiled,grams,100,25.00,1.8,5.00,0,,,,,,,,,,,,
Lemon curd,grams,100,280.00,0.00,63.00,5,,,,,,,,,,,,
Lemon juice,grams,100,7.2,0.3,1.5,0,,,,,,,,,,,,
Lemon sole fried in breadcrumb,grams,100,200.00,16.00,9.00,13,,,,,,,,,,,,
Lemon sole steamed,grams,100,90.00,21.00,0.00,1,,,,,,,,,,,,
Lemonade bottled,grams,100,24.00,0.00,6.00,0,,,,,,,,,,,,
Lemons,grams,100,15.00,1.00,3.00,0,,,,,,,,,,,,
Lentils boiled,grams,100,100.00,8.00,17.00,0.5,,,,,,,,,,,,
Lettuce,grams,100,8.00,1.00,1.00,0,,,,,,,,,,,,
Liver fried,grams,100,250.00,27.00,7.00,13,,,,,,,,,,,,
Liver stewed,grams,100,200.00,25.00,3.00,10,,,,,,,,,,,,
Lobster boiled,grams,100,120.00,22.00,0.00,3.5,,,,,,,,,,,,
Luncheon meat,grams,100,300.00,13.00,5.00,27,,,,,,,,,,,,
Macaroni boiled,grams,100,120.00,4.00,25.00,0.6,,,,,,,,,,,,
Macaroni cheese - Tin,grams,100,97.00,3.6,10.5,4.8,,,,,,,,,,,,
Mackerel fried,grams,100,190.00,22.00,0.00,11,,,,,,,,,,,,
Mandarin Oranges - can,grams,100,57.00,0.6,14.7,0,,,,,,,,,,,,
Mango Chutney,grams,100,230.00,0.5,59.8,0.4,,,,,,,,,,,,
Mangoes,grams,100,60.00,0.5,15.00,0,,,,,,,,,,,,
Mararoni cheese,grams,100,170.00,7.00,15.00,10,,,,,,,,,,,,
Margarine,grams,100,730.00,0.00,0.00,81,,,,,,,,,,,,
Margarine low fat spread,grams,100,370.00,0.00,0.00,40,,,,,,,,,,,,
Marmalade,grams,100,260.00,0.00,69.00,0,,,,,,,,,,,,
Marrow boiled,grams,100,7.00,0.4,1.4,0,,,,,,,,,,,,
Mars bar,grams,100,440.00,5.00,67.00,19,,,,,,,,,,,,
Marzipan,grams,100,440.00,9.00,49.00,25,,,,,,,,,,,,
Mayonnaise,grams,100,720.00,2.00,0.00,79,,,,,,,,,,,,
Melon,grams,100,22.00,0.5,5.00,0,,,,,,,,,,,,
Milk,grams,100,65.00,3.3,4.7,3.8,,,,,,,,,,,,
Milk condensed skimmed,grams,100,270.00,9.9,60.00,0.3,,,,,,,,,,,,
Milk condensed whole sweetened,grams,100,320.00,8.3,55.5,9,,,,,,,,,,,,
Milk evaporated whole,grams,100,160.00,8.6,11.3,9,,,,,,,,,,,,
Milk skimmed,grams,100,33.00,3.4,5.00,0.1,,,,,,,,,,,,
Mince and Spaghetti,grams,100,92.34,8.79,5.33,4.04,,,,,,,,,,,,
Mincemeat,grams,100,284.00,0.00,62.00,4,,,,,,,,,,,,
Muesli,grams,100,370.00,13.00,66.00,7.5,,,,,,,,,,,,
Mushrooms fried,grams,100,210.00,2.2,0.00,22,,,,,,,,,,,,
Mushrooms raw,grams,100,13.4,2.00,0.00,0.6,,,,,,,,,,,,
Mustard and cress,grams,100,10.00,1.5,1.00,0,,,,,,,,,,,,
Nectarines,grams,100,50.00,1.00,11.00,0,,,,,,,,,,,,
Oil vegetable,grams,100,900.00,0.00,0.00,100,,,,,,,,,,,,
Omelette,grams,100,200.00,11.00,0.00,16,,,,,,,,,,,,
Onions fried,grams,100,350.00,2.00,10.00,33,,,,,,,,,,,,
Onions raw,grams,100,25.00,1.00,5.00,0,,,,,,,,,,,,
Onions spring,grams,100,35.00,1.00,8.5,0,,,,,,,,,,,,
Orange juice,grams,100,40.00,0.6,9.00,0,,,,,,,,,,,,
Orange peeled,grams,100,40.00,1.00,9.00,0,,,,,,,,,,,,
Oxo cube,grams,100,16.00,1.5,1.8,0.3,,,,,,,,,,,,
Pancakes,grams,100,300.00,6.00,36.00,16,,,,,,,,,,,,
Parsnips - boiled,grams,100,60.00,1.3,13.5,0,,,,,,,,,,,,
Pasta,grams,100,365.00,13.2,77.00,2,,,,,,,,,,,,
Pastry flaky cooked,grams,100,560.00,6.00,47.00,40,,,,,,,,,,,,
Pastry Puff,grams,100,385.00,5.4,37.00,25,,,,,,,,,,,,
Pastry shortcrust cooked,grams,100,530.00,7.00,56.00,32,,,,,,,,,,,,
Peach Slices - tin,grams,100,49.00,0.5,12.3,0,,,,,,,,,,,,
Peaches canned,grams,100,49.00,0.5,12.3,0,,,,,,,,,,,,
Peaches fresh,grams,100,34.00,0.5,8.00,0,,,,,,,,,,,,
Peanuts fresh,grams,100,570.00,24.00,9.00,50,,,,,,,,,,,,
Peanuts roasted and salted,grams,100,570.00,24.00,9.00,50,,,,,,,,,,,,
Pears,grams,100,30.00,0.2,8.00,0,,,,,,,,,,,,
Peas boiled,grams,100,41.00,5.4,4.3,0.4,,,,,,,,,,,,
Peas canned,grams,100,50.00,5.00,7.00,0.3,,,,,,,,,,,,
Peppers green raw,grams,100,15.00,1.00,2.00,0.4,,,,,,,,,,,,
Philadelphia cheese - light,grams,100,196.00,12.00,4.00,15,,,,,,,,,,,,
Pickle Branston,grams,100,150.00,0.7,34.5,0.2,,,,,,,,,,,,
Pilchards canned,grams,100,130.00,19.00,0.7,5,,,,,,,,,,,,
Pineapple canned,grams,100,63.00,0.4,16.00,0.2,,,,,,,,,,,,
Pineapple fresh,grams,100,50.00,0.5,12.00,0,,,,,,,,,,,,
Plaice fried in butter,grams,100,280.00,16.00,14.00,18,,,,,,,,,,,,
Plaice steamed,grams,100,90.00,19.00,0.00,2,,,,,,,,,,,,
Plums cooking,grams,100,26.00,0.5,6.00,0,,,,,,,,,,,,
Plums dessert,grams,100,40.00,0.5,10.00,0,,,,,,,,,,,,
Popcorn,grams,100,415.00,1.6,78.2,12.8,,,,,,,,,,,,
Pork chops grilled,grams,100,330.00,29.00,0.00,24,,,,,,,,,,,,
Pork leg roast,grams,100,290.00,27.00,0.00,20,,,,,,,,,,,,
Porridge Oats with Bran,grams,100,332.00,10.6,60.00,6.7,,,,,,,,,,,,
Potato chips,grams,100,250.00,4.00,37.00,11,,,,,,,,,,,,
Potato crisps,grams,100,526.00,7.3,48.4,35.2,,,,,,,,,,,,
Potatoes baked with skin,grams,100,85.00,2.00,20.00,0,,,,,,,,,,,,
Potatoes boiled - King Edwards,grams,100,82.00,1.4,19.7,0.1,,,,,,,,,,,,
Prawns,grams,100,100.00,23.00,0.00,2,,,,,,,,,,,,
Prunes - Tin,grams,100,88.00,1.00,22.00,0,,,,,,,,,,,,
Prunes stewed,grams,100,84.00,1.00,20.00,0,,,,,,,,,,,,
Puffed wheat cereal,grams,100,325.00,14.00,68.5,1.3,,,,,,,,,,,,
Quiche Lorraine,grams,100,400.00,15.00,20.00,28,,,,,,,,,,,,
Rabbit stewed,grams,100,90.00,14.00,0.00,4,,,,,,,,,,,,
Radish,grams,100,15.00,1.00,3.00,0,,,,,,,,,,,,
Raisins,grams,100,250.00,1.00,65.00,0,,,,,,,,,,,,
Raspberries,grams,100,28.00,1.00,6.00,0,,,,,,,,,,,,
Red Currents,grams,100,20.00,1.00,4.00,0,,,,,,,,,,,,
Rhubarb raw,grams,100,6.00,0.5,1.00,0,,,,,,,,,,,,
Rhubarb stewed with sugar,grams,100,45.00,0.5,10.00,0,,,,,,,,,,,,
Rice Brown Boiled,grams,100,182.00,3.4,40.7,1.4,,,,,,,,,,,,
Rice Krispies cereal,grams,100,350.00,6.00,88.00,0.7,,,,,,,,,,,,
Rice pudding canned,grams,100,72.00,3.7,12.4,1.2,,,,,,,,,,,,
Rice white boiled,grams,100,119.00,2.6,28.00,0.1,,,,,,,,,,,,
Rice white raw,grams,100,360.00,6.5,87.00,1,,,,,,,,,,,,
Salad Cream,grams,100,300.00,2.00,15.00,27,,,,,,,,,,,,
Salad Cream Weight Watchers,grams,100,145.00,1.2,17.4,8.2,,,,,,,,,,,,
Salmon steamed,grams,100,200.00,20.00,0.00,13,,,,,,,,,,,,
Sardines canned in oil,grams,100,220.00,24.00,0.00,14,,,,,,,,,,,,
Sardines canned tomato sauce,grams,100,180.00,18.00,0.5,12,,,,,,,,,,,,
Satsumas peeled,grams,100,35.00,1.00,8.00,0,,,,,,,,,,,,
Sauce brown,grams,100,100.00,1.00,25.00,0,,,,,,,,,,,,
Sausage - Herta,grams,100,335.00,12.00,2.00,31,,,,,,,,,,,,
Sausages beef grilled,grams,100,270.00,13.00,15.00,17,,,,,,,,,,,,
Sausages pork grilled,grams,100,320.00,13.00,12.00,25,,,,,,,,,,,,
Scampi fried in breadcrumbs,grams,100,320.00,12.00,29.00,18,,,,,,,,,,,,
Scones,grams,100,370.00,7.5,56.00,15,,,,,,,,,,,,
Sherry dry,grams,100,115.00,0.00,1.4,0,,,,,,,,,,,,
Sherry sweet,grams,100,140.00,0.00,7.00,0,,,,,,,,,,,,
Shredded wheat cereal,grams,100,320.00,10.5,68.00,3,,,,,,,,,,,,
Sorbet Blackcurrent,grams,100,118.00,0.3,30.7,0,,,,,,,,,,,,
Spaghetti boiled,grams,100,120.00,4.00,26.00,0.3,,,,,,,,,,,,
Spaghetti canned tomato sauce,grams,100,51.00,1.7,10.5,0.2,,,,,,,,,,,,
Spaghetti tin| weight watchers,grams,100,51.00,1.7,10.5,0.2,,,,,,,,,,,,
Spirits - whisky|Gin etc,grams,100,220.00,0.00,0.00,0,,,,,,,,,,,,
Sponge pudding,grams,100,340.00,6.00,46.00,16,,,,,,,,,,,,
Spring greens boiled,grams,100,10.00,1.7,1.00,0,,,,,,,,,,,,
Squash undiluted,grams,100,122.00,0.1,32.2,0.1,,,,,,,,,,,,
Squash Undiluted - sugar free,grams,100,5.00,0.1,1.2,0,,,,,,,,,,,,
Steak stewed canned,grams,100,180.00,15.00,1.00,13,,,,,,,,,,,,
Strawberries fresh,grams,100,25.00,0.5,6.00,0,,,,,,,,,,,,
Sugar,grams,100,390.00,0.00,100.00,0,,,,,,,,,,,,
Sugar puffs cereal,grams,100,350.00,6.00,84.00,0.8,,,,,,,,,,,,
Sultanas,grams,100,250.00,2.00,65.00,0,,,,,,,,,,,,
Swede boiled,grams,100,20.00,1.00,4.00,0,,,,,,,,,,,,
Sweetcorn,grams,100,124.00,4.1,22.8,2.3,,,,,,,,,,,,
Sweets boiled,grams,100,330.00,0.00,87.00,0,,,,,,,,,,,,
Tangerines peeled,grams,100,36.00,1.00,8.00,0,,,,,,,,,,,,
Toffees,grams,100,430.00,2.00,71.00,17,,,,,,,,,,,,
Tomato juice,grams,100,12.00,0.00,3.00,0,,,,,,,,,,,,
Tomato Ketchup,grams,100,97.00,1.00,24.9,0,,,,,,,,,,,,
Tomato Puree,grams,100,89.00,5.6,16.4,0.4,,,,,,,,,,,,
Tomatoes canned,grams,100,23.00,1.00,5.00,0,,,,,,,,,,,,
Tomatoes raw,grams,100,15.00,1.00,3.00,0,,,,,,,,,,,,
Trout steamed,grams,100,140.00,24.00,0.00,4.5,,,,,,,,,,,,
Tuna canned in oil,grams,100,100.00,25.00,0.00,0.1,,,,,,,,,,,,
Turkey roast,grams,100,140.00,29.00,0.00,3,,,,,,,,,,,,
Turnips boiled,grams,100,10.8,0.7,2.00,0,,,,,,,,,,,,
Veal fillet roast,grams,100,230.00,32.00,0.00,12,,,,,,,,,,,,
Venison roast,grams,100,200.00,35.00,0.00,6,,,,,,,,,,,,
Walnuts,grams,100,530.00,11.00,5.00,52,,,,,,,,,,,,
Watercress,grams,100,14.00,3.00,0.7,0,,,,,,,,,,,,
Weetabix cereal,grams,100,340.00,11.5,70.00,3.5,,,,,,,,,,,,
Wine red,grams,100,70.00,0.00,0.00,0,,,,,,,,,,,,
Wine white dry,grams,100,65.00,0.00,0.6,0,,,,,,,,,,,,
Wine white sweet,grams,100,10.00,0.00,6.00,0,,,,,,,,,,,,
