20091215225019,,,,,,,,,,,,,,,,,,
Source : rozumnehubniti.cz : Tabulky slozeni potravin,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,,,
fazolky ,grams,100,39.00,2.30,7.10,0.3,,,,,,,,,,,,
Fidorka ,grams,100,502.00,4.30,66.00,25,,,,,,,,,,,,
Flora ,grams,100,621.00,0.10,0.30,70,,,,,,,,,,,,
Flora light ,grams,100,355.00,0.10,0.30,40,,,,,,,,,,,,
gothaj ,grams,100,435.00,12.00,0.00,43,,,,,,,,,,,,
Grepovy džus 100% ,grams,100,48.00,0.50,10.00,0.1,,,,,,,,,,,,
Hamburger ,grams,100,258.00,13.50,18.00,14.4,,,,,,,,,,,,
hermelin ,grams,100,293.00,20.00,1.40,22,,,,,,,,,,,,
Horcice ,grams,100,124.00,4.20,13.00,6.1,,,,,,,,,,,,
hovezi játra ,grams,100,129.00,12.00,0.00,4,,,,,,,,,,,,
hovezi svicková ,grams,100,148.00,20.00,0.00,7,,,,,,,,,,,,
hovezi zadni ,grams,100,182.00,19.00,0.00,12,,,,,,,,,,,,
hrách ,grams,100,276.00,23.00,41.20,1.4,,,,,,,,,,,,
hrásek ,grams,100,76.00,6.50,13.30,0.5,,,,,,,,,,,,
hrib ,grams,100,20.00,3.60,0.50,0.4,,,,,,,,,,,,
Jablecny džus 100% ,grams,100,48.00,0.10,11.00,0,,,,,,,,,,,,
jablecny závin ,grams,100,203.00,2.50,28.00,9,,,,,,,,,,,,
jablka ,grams,100,61.00,0.40,14.40,0.4,,,,,,,,,,,,
jahody ,grams,100,43.00,0.90,8.80,0.6,,,,,,,,,,,,
Jogurt bily 0|1 % tuku ,grams,100,45.00,4.60,6.20,0.1,,,,,,,,,,,,
Jogurt bily 1 % tuku ,grams,100,61.00,5.20,5.30,1,,,,,,,,,,,,
Jogurt bily 3|5 % tuku ,grams,100,72.00,4.20,5.90,3.5,,,,,,,,,,,,
Jogurt Diavita ,grams,100,67.00,4.00,7.30,2.4,,,,,,,,,,,,
Jogurt ovocny 0|1 % tuku ,grams,100,57.00,4.40,10.80,0.1,,,,,,,,,,,,
Jogurt ovocny 1|1 % tuku ,grams,100,60.00,4.10,8.40,1.1,,,,,,,,,,,,
Jogurt ovocny 3|3 % tuku ,grams,100,93.00,2.80,12.00,3.3,,,,,,,,,,,,
Jogurt smet. orechovy ,grams,100,113.00,2.50,13.70,5.3,,,,,,,,,,,,
Kakaové mléko 3|5% ,grams,100,79.00,4.00,8.00,3.5,,,,,,,,,,,,
kecup ,grams,100,105.00,1.80,25.00,0.4,,,,,,,,,,,,
Kecup ,grams,100,103.00,1.30,24.00,0.1,,,,,,,,,,,,
Kefir ,grams,100,45.00,3.00,5.00,1.5,,,,,,,,,,,,
kesu ,grams,100,605.00,16.00,27.00,46,,,,,,,,,,,,
Kinder Pingui ,grams,100,443.00,6.00,41.00,29,,,,,,,,,,,,
kiwi ,grams,100,50.00,1.00,9.10,0.5,,,,,,,,,,,,
knackebrot ,grams,100,335.00,10.00,61.00,5.1,,,,,,,,,,,,
kobliha ,grams,100,428.00,7.00,52.00,21,,,,,,,,,,,,
Kokoska nanuk ,,,96.00,2.00,8.00,6,,,,,,,,,,,,
konzervované fazole ,grams,100,106.00,8.60,16.20,0.6,,,,,,,,,,,,
králici ,grams,100,163.00,19.00,0.00,9,,,,,,,,,,,,
krehky chléb ,grams,100,330.00,8.50,64.00,1.7,,,,,,,,,,,,
Krupky ,grams,100,519.00,9.40,56.00,28,,,,,,,,,,,,
kruta celá ,grams,100,131.00,22.00,0.00,5,,,,,,,,,,,,
kruti sunka ,grams,100,100.00,18.00,0.00,2,,,,,,,,,,,,
kukurice konzervovaná ,grams,100,118.00,3.00,23.00,1.5,,,,,,,,,,,,
kure celé ,grams,100,139.00,22.00,0.00,4,,,,,,,,,,,,
Kureci nugety ,grams,100,206.00,0.00,0.00,12,,,,,,,,,,,,
kureci prsa ,grams,100,110.00,23.00,0.00,1,,,,,,,,,,,,
kveták ,grams,100,29.00,2.40,4.40,0.3,,,,,,,,,,,,
kysaná smetana 10 % tuku ,grams,100,114.00,3.00,3.30,10,,,,,,,,,,,,
Kysaná smetana 6+4 s rostl. tukem ,grams,100,171.00,3.20,4.00,16,,,,,,,,,,,,
lilek ,grams,100,39.00,1.30,8.20,0.3,,,,,,,,,,,,
liskové orechy ,grams,100,686.00,13.80,11.00,62.5,,,,,,,,,,,,
Lucina ,grams,100,292.00,11.00,1.00,27,,,,,,,,,,,,
Magnum mandle ,,,330.00,5.00,28.00,23,,,,,,,,,,,,
Majonéza ,grams,100,736.00,1.50,0.00,82,,,,,,,,,,,,
Majonéza light ,grams,100,459.00,0.70,0.00,51,,,,,,,,,,,,
makrela ,grams,100,186.00,16.00,0.00,10,,,,,,,,,,,,
mandarinkovy kompot ,grams,100,63.00,0.40,16.70,0.1,,,,,,,,,,,,
mandarinky ,grams,100,47.00,0.90,10.60,0.3,,,,,,,,,,,,
mango ,grams,100,69.00,0.60,16.00,0.3,,,,,,,,,,,,
Mascarpone ,grams,100,453.00,4.50,3.50,47.5,,,,,,,,,,,,
Máslo ,grams,100,739.00,0.70,0.30,83.2,,,,,,,,,,,,
Med ,grams,100,306.00,0.40,75.00,0,,,,,,,,,,,,
merunky ,grams,100,57.00,1.00,13.40,0.3,,,,,,,,,,,,
Minonky ,grams,100,523.00,7.40,55.00,31,,,,,,,,,,,,
mléko do kávy 12% ,grams,100,136.00,3.00,4.00,12,,,,,,,,,,,,
Mléko plnotucné ,grams,100,65.00,3.00,5.00,3,,,,,,,,,,,,
mleté maso smes ,grams,100,332.00,16.00,0.00,30,,,,,,,,,,,,
Monte ,grams,100,196.00,2.90,15.90,13.5,,,,,,,,,,,,
moravské uzené ,grams,100,287.00,24.00,0.00,17,,,,,,,,,,,,
mortadella ,grams,100,339.00,12.00,0.00,33,,,,,,,,,,,,
mouka psnicná ,grams,100,337.00,10.00,71.00,1,,,,,,,,,,,,
mozzarella ,grams,100,241.00,15.00,1.10,20,,,,,,,,,,,,
mrkev ,grams,100,45.00,1.40,9.70,0.3,,,,,,,,,,,,
müsli s cokoládou ,grams,100,373.00,10.50,67.00,6.5,,,,,,,,,,,,
müsli s orechy ,grams,100,378.00,12.30,55.00,12,,,,,,,,,,,,
müsli se susenym ovocem ,grams,100,335.00,9.30,61.00,5.4,,,,,,,,,,,,
müsli tycinka 1ks 35g v jogurtu ,,,140.00,1.60,21.00,5.4,,,,,,,,,,,,
Naloženy cesnek v oleji ,grams,100,437.00,3.60,17.00,40,,,,,,,,,,,,
niva 50 % tuku v sus. ,grams,100,370.00,21.00,1.40,27,,,,,,,,,,,,
Nugeta ,grams,100,531.00,4.30,58.00,31,,,,,,,,,,,,
Ocet ,grams,100,41.00,0.00,3.50,0,,,,,,,,,,,,
odstredené ,grams,100,33.00,3.00,5.00,0.1,,,,,,,,,,,,
okurka ,grams,100,16.00,0.70,2.60,0.2,,,,,,,,,,,,
okurky sterilované ,grams,100,30.00,1.00,7.00,0.1,,,,,,,,,,,,
Olej ,grams,100,884.00,0.00,0.00,100,,,,,,,,,,,,
Olivovy olej ,grams,100,884.00,0.00,0.00,100,,,,,,,,,,,,
Olivy plnené tunákem ,grams,100,163.00,2.00,3.00,16,,,,,,,,,,,,
olomoucké tvaružky ,grams,100,134.00,29.70,2.00,0.8,,,,,,,,,,,,
Oplatky kolonáda ,grams,100,504.00,7.70,57.00,30,,,,,,,,,,,,
ovesné vlocky ,grams,100,387.00,10.00,72.00,6,,,,,,,,,,,,
Ovocná zmrzlina ,grams,100,141.00,1.50,29.00,2,,,,,,,,,,,,
paprika cervená ,grams,100,29.00,1.20,5.20,0.5,,,,,,,,,,,,
paprika zelená ,grams,100,16.00,0.80,2.60,0.3,,,,,,,,,,,,
párky ,grams,100,289.00,14.00,1.60,25,,,,,,,,,,,,
parmezán ,grams,100,373.00,36.00,0.00,25,,,,,,,,,,,,
pekingské zeli ,grams,100,12.00,1.10,1.00,0.3,,,,,,,,,,,,
Piskoty detské ,grams,100,282.00,7.80,76.00,2,,,,,,,,,,,,
Pivo ,grams,100,34.00,0.50,3.00,0,,,,,,,,,,,,
Pizza sunka| syr ,grams,100,275.00,9.50,28.00,14,,,,,,,,,,,,
Plnená bageta se sunkou a syrem ,grams,100,532.00,0.00,0.00,24,,,,,,,,,,,,
Pokrmovy tuk na smaženi ,grams,100,877.00,0.00,0.20,83.3,,,,,,,,,,,,
Polárkovy dort ,grams,100,136.00,3.40,19.00,4.5,,,,,,,,,,,,
polotucné ,grams,100,45.00,3.00,5.00,1.5,,,,,,,,,,,,
Pomazámkové máslo ,grams,100,356.00,3.80,6.20,35,,,,,,,,,,,,
pomerance ,grams,100,48.00,0.90,11.70,0.3,,,,,,,,,,,,
Pomerancovy džus 100% ,grams,100,45.00,0.70,9.00,0.2,,,,,,,,,,,,
povidlové buchty ,grams,100,409.00,7.00,54.00,16,,,,,,,,,,,,
presnidávka jablecná ,grams,100,86.00,0.30,22.00,0.1,,,,,,,,,,,,
Prince s oriskovou prichuti ,grams,100,461.00,5.70,65.00,20,,,,,,,,,,,,
pstruh ,grams,100,108.00,20.00,0.00,3,,,,,,,,,,,,
rajcata ,grams,100,25.00,1.10,4.60,0.3,,,,,,,,,,,,
Rajská stáva ,grams,100,17.00,0.80,3.00,0,,,,,,,,,,,,
rajsky protlak ,grams,100,103.00,2.40,23.30,0.5,,,,,,,,,,,,
redkvicka ,grams,100,20.00,1.10,3.70,0.1,,,,,,,,,,,,
rohlik ,grams,100,289.00,9.50,56.00,3.6,,,,,,,,,,,,
rybi filety v tomate ,grams,100,203.00,15.00,2.50,15,,,,,,,,,,,,
rybiz cerny ,grams,100,46.00,1.30,16.40,0.3,,,,,,,,,,,,
ryže ,grams,100,349.00,7.00,74.00,2.2,,,,,,,,,,,,
Sádlo ,grams,100,765.00,2.60,0.10,84,,,,,,,,,,,,
salát hlávkovy ,grams,100,18.00,1.50,2.70,0.3,,,,,,,,,,,,
sardinky v oleji ,grams,100,222.00,24.00,0.00,14,,,,,,,,,,,,
Sekt sladky ,grams,100,108.00,0.20,11.00,0,,,,,,,,,,,,
Slané crackry ,grams,100,430.00,7.00,60.00,22,,,,,,,,,,,,
Slané tycinky ,grams,100,423.00,11.00,72.00,10,,,,,,,,,,,,
smažené hranolky ,grams,100,287.00,4.20,3.50,14,,,,,,,,,,,,
Smetana ke sleháni ,grams,100,301.00,2.00,3.00,33,,,,,,,,,,,,
Smetana ke sleháni light ,grams,100,208.00,3.00,4.00,20,,,,,,,,,,,,
Smetanová zmrzlina ,grams,100,251.00,1.60,14.00,22,,,,,,,,,,,,
sója ,grams,100,346.00,37.30,3.10,20,,,,,,,,,,,,
Sojová omácka ,grams,100,139.00,20.00,4.50,4.5,,,,,,,,,,,,
sójové maso ,grams,100,96.00,14.00,7.50,0.5,,,,,,,,,,,,
Strouhany kren ochuceny ,grams,100,136.00,2.30,3.00,7.5,,,,,,,,,,,,
susené houby ,grams,100,125.00,20.00,4.10,3.2,,,,,,,,,,,,
svestková povidla ,grams,100,235.00,1.40,59.30,0.4,,,,,,,,,,,,
svestkovy kompot ,grams,100,80.00,0.40,20.40,0.1,,,,,,,,,,,,
svestky ,grams,100,68.00,0.80,16.20,0.3,,,,,,,,,,,,
Tatra grand ,grams,100,158.00,8.00,11.00,9,,,,,,,,,,,,
Tatra light ,grams,100,103.00,7.00,10.00,4,,,,,,,,,,,,
Tatranky ,grams,100,521.00,8.50,53.00,32,,,,,,,,,,,,
tav. syr nizkotuc. Vital ,grams,100,163.00,25.00,1.00,6,,,,,,,,,,,,
tav. syr Nová kráva ,grams,100,301.00,10.00,2.80,28,,,,,,,,,,,,
taveny syr Apetito ,grams,100,368.00,11.00,2.30,36,,,,,,,,,,,,
teleci kyta ,grams,100,139.00,21.00,0.00,6,,,,,,,,,,,,
testoviny ,grams,100,359.00,12.00,72.00,1.8,,,,,,,,,,,,
tmavy chléb (žitny) ,grams,100,251.00,5.90,54.00,1.4,,,,,,,,,,,,
tofu ,grams,100,84.00,8.00,2.00,5,,,,,,,,,,,,
toustovy chléb ,grams,100,268.00,9.00,55.00,3,,,,,,,,,,,,
treska filé ,grams,100,74.00,17.00,0.00,1,,,,,,,,,,,,
tresne ,grams,100,64.00,0.90,14.70,0.5,,,,,,,,,,,,
tunák v oleji ,grams,100,282.00,24.00,0.00,21,,,,,,,,,,,,
tunák ve vl. stáve ,grams,100,100.00,23.00,0.00,1,,,,,,,,,,,,
turisticky salám ,grams,100,406.00,19.00,0.00,37,,,,,,,,,,,,
tvaroh bez tuku ,grams,100,69.00,18.80,4.40,0.8,,,,,,,,,,,,
tvaroh tucny ,grams,100,184.00,12.30,3.30,13.5,,,,,,,,,,,,
Tvarohovy dezert Diavita ,grams,100,54.00,7.00,5.40,0.1,,,,,,,,,,,,
Tycinka Guareta ,grams,100,410.00,27.30,43.20,13.6,,,,,,,,,,,,
uhersky salám ,grams,100,492.00,25.00,0.00,43,,,,,,,,,,,,
uvarená ryže ,grams,100,105.00,2.00,24.00,0.2,,,,,,,,,,,,
uvarené testoviny ,grams,100,158.00,5.00,32.00,0.8,,,,,,,,,,,,
vafle ,grams,100,397.00,4.30,30.00,29,,,,,,,,,,,,
Vajecny likér ,grams,100,284.00,4.40,28.00,4.6,,,,,,,,,,,,
vánocka ,grams,100,363.00,7.20,61.00,10,,,,,,,,,,,,
Venecky kakaové ,grams,100,459.00,7.00,60.00,26,,,,,,,,,,,,
veprová krkovice ,grams,100,287.00,15.00,0.00,25,,,,,,,,,,,,
veprové libové ,grams,100,239.00,18.00,0.00,11,,,,,,,,,,,,
veprové tucné ,grams,100,476.00,12.00,0.00,47,,,,,,,,,,,,
Vino bilé ,grams,100,68.00,0.10,0.50,0,,,,,,,,,,,,
Vino cervené ,grams,100,77.00,0.20,2.50,0,,,,,,,,,,,,
Vitalinea nápoj ,grams,100,36.00,3.00,6.00,0.1,,,,,,,,,,,,
Vitalinea ovocná tasticka ,grams,100,380.00,3.00,66.00,11,,,,,,,,,,,,
Vitalinea pusinky s cokoládou ,grams,100,457.00,6.50,54.00,14,,,,,,,,,,,,
Vitalinea sypané muslicky ,grams,100,366.00,8.00,76.00,8,,,,,,,,,,,,
vlasské orechy ,grams,100,674.00,16.00,27.00,46,,,,,,,,,,,,
Vlnky ,grams,100,547.00,4.20,55.00,37,,,,,,,,,,,,
Wheatflakes ,grams,100,351.00,8.00,71.00,3.5,,,,,,,,,,,,
Whisky ,grams,100,244.00,0.00,0.10,0,,,,,,,,,,,,
Worcester ,grams,100,76.00,1.40,17.00,0.3,,,,,,,,,,,,
žampiony ,grams,100,16.00,2.70,0.60,0.3,,,,,,,,,,,,
Zelené olivy ,grams,100,136.00,1.40,1.80,14,,,,,,,,,,,,
zeli bilé sterilované ,grams,100,30.00,1.10,5.80,0.2,,,,,,,,,,,,
zeli hlávkové ,grams,100,29.00,1.50,4.50,0.2,,,,,,,,,,,,
Zlaté oplatky kokosové ,grams,100,509.00,5.20,58.00,31,,,,,,,,,,,,
zmrazeny spenát ,grams,100,24.00,2.10,3.30,0.3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
