20091215224253,,,,,,,,,,,,,,,,,,
Source food composition tables : Norwegian Food Composition Table 2006 - http://matportalen.no/matvaretabellen,,,,,,,,,,,,,,,,,,
1188,,,,,,,,,,,,,,,,,,
Eple| norsk| rå,grams,100,47.00,0.30,10.00,0.1,,,,,,,,,,,,
Eple| tørket,grams,100,254.00,0.90,57.20,0.3,,,,,,,,,,,,
Eple| uspesifisert| rå,grams,100,49.00,0.30,10.60,0.2,,,,,,,,,,,,
Eplemost,grams,100,43.00,0.10,10.20,0.1,,,,,,,,,,,,
Eplenektar,grams,100,42.00,0.10,10.20,0.1,,,,,,,,,,,,
Eplepai,grams,100,218.00,2.60,24.40,11.7,,,,,,,,,,,,
Erter| fryst,grams,100,68.00,5.20,8.00,0.4,,,,,,,,,,,,
Erter| grønne| hermetisk| avrent,grams,100,62.00,4.40,7.70,0.4,,,,,,,,,,,,
Erter| gule| tørre,grams,100,287.00,22.00,41.40,2.1,,,,,,,,,,,,
Erter| gulrot| fryst,grams,100,48.00,3.00,6.10,0.4,,,,,,,,,,,,
Erter| gulrot| mais| fryst,grams,100,67.00,3.00,11.00,0.6,,,,,,,,,,,,
Erter| kikerter| tørre,grams,100,329.00,21.30,42.00,5.4,,,,,,,,,,,,
Erter| tørkede| hermetisk| avrent,grams,100,107.00,6.90,16.20,0.5,,,,,,,,,,,,
Ertestuing| av pulver| tilberedt,grams,100,130.00,8.50,20.00,1.5,,,,,,,,,,,,
Ertesuppe| av pulver| tilberedt,grams,100,59.00,3.50,8.00,1,,,,,,,,,,,,
Falukorv,grams,100,254.00,11.00,5.10,21.1,,,,,,,,,,,,
Fårepølse,grams,100,333.00,23.70,2.10,25.5,,,,,,,,,,,,
Fårikål av lammekjøtt,grams,100,114.00,10.00,3.40,6.4,,,,,,,,,,,,
Fenalår,grams,100,313.00,26.20,0.00,23.1,,,,,,,,,,,,
Fersken| hermetisk| med egen saft,grams,100,43.00,0.60,9.70,0,,,,,,,,,,,,
Fersken| hermetisk| med sukkerlake,grams,100,60.00,0.50,14.00,0,,,,,,,,,,,,
Fersken| rå,grams,100,40.00,1.00,7.60,0.1,,,,,,,,,,,,
Feta| ost med geitemelk,grams,100,250.00,15.60,1.50,20.2,,,,,,,,,,,,
