20091215224917,,,,,,,,,,,,,,,,,,
Fuente : ArgenFoods,,,,,,,,,,,,,,,,,,
406,,,,,,,,,,,,,,,,,,
Amarillo| fresco| frito| músculo dorsal,gramos,100,232.00,22.80,0.00,15.6,,,,,,,,,,,,
Amarillo| fresco| hervido| músculo dorsal,gramos,100,180.00,18.70,0.00,11.7,,,,,,,,,,,,
Ananá enlatado| contenido envase,gramos,100,87.00,0.40,21.10,0.1,,,,,,,,,,,,
Ananá| pulpa| fresco,gramos,100,58.00,0.40,13.70,0.2,,,,,,,,,,,,
Ancho| pasta,gramos,100,202.00,20.20,4.30,11.6,,,,,,,,,,,,
Anchoa| fresca| cruda| carne,gramos,100,92.00,21.50,0.50,0.4,,,,,,,,,,,,
Anchoita| fresca| cruda| carne,gramos,100,129.00,19.20,0.80,5.4,,,,,,,,,,,,
Armado| fresco| al horno| músculo dorsal,gramos,100,128.00,23.70,0.00,3.7,,,,,,,,,,,,
Armado| fresco| crudo| músculo dorsal,gramos,100,75.00,15.40,0.00,1.5,,,,,,,,,,,,
Armado| fresco| crudo| músculo ventral,gramos,100,103.00,14.60,0.00,4.9,,,,,,,,,,,,
Armado| fresco| frito| músculo dorsal,gramos,100,130.00,21.40,0.00,4.9,,,,,,,,,,,,
Armado| fresco| hervido| músculo dorsal,gramos,100,102.00,20.80,0.00,2.1,,,,,,,,,,,,
Arroz| grano| blanco| pulido| crudo,gramos,100,346.00,6.90,79.20,0.2,,,,,,,,,,,,
Arroz| grano| blanco| pulido| hervido,gramos,100,84.00,1.40,19.40,0.1,,,,,,,,,,,,
Arveja| semilla| fresca| cruda,gramos,100,102.00,8.90,16.60,,,,,,,,,,,,,
Arveja| semilla| fresca| enlatada,gramos,100,105.00,6.00,21.70,0.8,,,,,,,,,,,,
Arveja| semilla| fresca| hervida,gramos,100,77.00,5.80,13.40,,,,,,,,,,,,,
Arveja| semilla| seca| entera| cruda ,gramos,100,304.00,22.50,60.40,2.9,,,,,,,,,,,,
Arveja| semilla| seca| partida| cruda,gramos,100,311.00,22.00,61.30,2.9,,,,,,,,,,,,
Arveja| semilla| seca| partida| hervida,gramos,100,129.00,8.20,22.50,0.7,,,,,,,,,,,,
Avellana| pepita| seca,gramos,100,668.00,12.70,17.70,60.9,,,,,,,,,,,,
Avena | grano| arrollada| cruda,gramos,100,383.00,15.60,62.50,7.8,,,,,,,,,,,,
Avena| grano| arrollada| cruda,gramos,100,343.00,12.80,67.30,7.1,,,,,,,,,,,,
Avena| grano| arrollada| hervida,gramos,100,96.00,3.80,15.80,1.9,,,,,,,,,,,,
Banana| pulpa| fresca,gramos,100,99.00,1.20,23.00,0.2,,,,,,,,,,,,
Batata| dulce,gramos,100,263.00,0.90,65.00,0.1,,,,,,,,,,,,
Batata| frita,gramos,100,212.00,1.70,35.00,7.2,,,,,,,,,,,,
Batata| hervida,gramos,100,92.00,1.20,21.70,,,,,,,,,,,,,
Batata| raiz| fresca| cruda,gramos,100,84.00,1.10,19.80,,,,,,,,,,,,,
Berenjena| pulpa| fresca| cruda,gramos,100,28.00,1.10,5.50,0.2,,,,,,,,,,,,
Berro (hojas y tallo)| fresco| crudo,gramos,100,23.00,1.70,3.30,0.3,,,,,,,,,,,,
Besugo| fresco| crudo| carne,gramos,100,100.00,20.40,0.00,2,,,,,,,,,,,,
Bife| cocido,gramos,100,233.00,36.00,0.10,9.9,,,,,,,,,,,,
Bife| cocido,gramos,100,236.00,36.50,0.30,9.8,,,,,,,,,,,,
Bife| crudo,gramos,100,120.00,21.10,3.20,2.5,,,,,,,,,,,,
Bife| crudo,gramos,100,120.00,20.70,4.30,2.2,,,,,,,,,,,,
Boga| fresca| a la parrilla| músculo dorsal,gramos,100,150.00,23.70,0.00,6.1,,,,,,,,,,,,
Boga| fresca| al horno| músculo dorsal,gramos,100,150.00,25.10,0.00,5.5,,,,,,,,,,,,
Boga| fresca| cruda| músculo ventral,gramos,100,180.00,18.50,0.00,11.8,,,,,,,,,,,,
Boga| fresca| frita| músculo dorsal,gramos,100,168.00,24.30,0.00,7.9,,,,,,,,,,,,
Boga| fresca| hervida| músculo dorsal,gramos,100,158.00,22.70,0.00,7.5,,,,,,,,,,,,
Bonito| fresco| crudo| carne,gramos,100,219.00,22.00,0.00,14.5,,,,,,,,,,,,
Brócoli| tallo de hoja| fresco| crudo,gramos,100,37.00,3.30,5.50,0.2,,,,,,,,,,,,
Brótola| fresca| cruda| carne,gramos,100,83.00,17.60,0.40,1.2,,,,,,,,,,,,
Caballa| fresca| cruda| carne,gramos,100,232.00,22.00,0.40,15.8,,,,,,,,,,,,
Caballa| tronco,gramos,100,212.00,26.50,0.00,11.8,,,,,,,,,,,,
Calamar| fresco| crudo (tubo aletas y tentáculos),gramos,100,79.00,18.40,0.00,0.6,,,,,,,,,,,,
Calamar| fresco| entero| crudo,gramos,100,80.00,18.50,0.00,0.7,,,,,,,,,,,,
Camarón| fresco| crudo| carne de cola,gramos,100,91.00,21.00,0.00,0.8,,,,,,,,,,,,
Cardo (penca y hojas)| fresco| crudo,gramos,100,25.00,1.40,4.40,0.2,,,,,,,,,,,,
Carne de vizcacha,gramos,100,46.00,23.90,7.70,3.7,,,,,,,,,,,,
Castaña de Pará| pepita| cruda,gramos,100,731.00,18.10,2.40,72.1,,,,,,,,,,,,
Castañeta| fresca| cruda| carne,gramos,100,95.00,18.40,0.30,2.3,,,,,,,,,,,,
Castañeta| fresca| cruda| entera,gramos,100,170.00,17.00,0.50,11.1,,,,,,,,,,,,
Cebada| grano| mondado| perlado| crudo,gramos,100,354.00,10.20,74.90,1.5,,,,,,,,,,,,
Cebada| grano| mondado| perlado| hervido,gramos,100,93.00,3.80,19.30,0.1,,,,,,,,,,,,
"Cebada| harina ""Genser""| cruda",gramos,100,364.00,10.20,76.90,1.7,,,,,,,,,,,,
Cebolla blanca| bulbo| cruda,gramos,100,17.00,0.80,3.50,,,,,,,,,,,,,
Cebolla blanca| bulbo| hervida,gramos,100,10.00,0.60,1.80,,,,,,,,,,,,,
Centeno| harina| clara| cruda,gramos,100,358.00,8.90,78.50,0.9,,,,,,,,,,,,
Centeno| pan,gramos,100,236.00,8.70,48.90,0.6,,,,,,,,,,,,
Centeno| pan con harina integral,gramos,100,246.00,10.40,49.00,0.9,,,,,,,,,,,,
Centolla| fresca (carne de pata solamente),gramos,100,83.00,18.80,0.00,0.8,,,,,,,,,,,,
Centolla| fresca| carne| cruda,gramos,100,66.00,13.90,0.00,1.1,,,,,,,,,,,,
Cerdo| chorizo| fresco| crudo,gramos,100,454.00,13.00,1.10,44.2,,,,,,,,,,,,
Cerdo| costilla flaca| cruda,gramos,100,250.00,19.90,0.00,18.9,,,,,,,,,,,,
Cerdo| costilla| a la parrilla,gramos,100,320.00,25.20,0.00,24.3,,,,,,,,,,,,
Cerdo| jamón cocido,gramos,100,211.00,20.30,0.00,14.4,,,,,,,,,,,,
Cerdo| jamón crudo,gramos,100,473.00,18.00,0.00,44.6,,,,,,,,,,,,
Cerdo| panceta,gramos,100,670.00,8.30,0.00,70.8,,,,,,,,,,,,
Cereza| pulpa| fresca,gramos,100,68.00,1.10,14.80,0.5,,,,,,,,,,,,
Chaucha| vaina y semilla| cruda,gramos,100,22.00,2.40,3.20,,,,,,,,,,,,,
Chocolatín,gramos,100,549.00,5.40,62.40,31.5,,,,,,,,,,,,
Ciruela| mermelada,gramos,100,306.00,3.70,73.10,0.2,,,,,,,,,,,,
Ciruela| pasa| cruda,gramos,100,255.00,1.90,61.60,0.1,,,,,,,,,,,,
Ciruela| pasa| hervida,gramos,100,165.00,1.00,40.10,0.1,,,,,,,,,,,,
Ciruela| pulpa| fresca,gramos,100,56.00,0.70,12.90,0.2,,,,,,,,,,,,
Coco| pulpa| fresco| crudo,gramos,100,382.00,3.40,14.00,34.7,,,,,,,,,,,,
Coliflor| pimpollo| fresco| crudo,gramos,100,31.00,2.40,4.90,0.2,,,,,,,,,,,,
Congrio| fresco| crudo| carne,gramos,100,107.00,17.20,0.70,4,,,,,,,,,,,,
Cordero| carne de la paleta| crudo,gramos,100,99.00,18.70,0.00,2.7,,,,,,,,,,,,
Cordero| carne de la paleta| flaca| a la parrilla,gramos,100,182.00,28.00,0.00,7.8,,,,,,,,,,,,
Cornalito| fresco| crudo| entero,gramos,100,86.00,16.00,0.60,2.2,,,,,,,,,,,,
Corvina blanca| fresca| cruda| carne,gramos,100,97.00,19.50,0.40,1.9,,,,,,,,,,,,
Corvina negra| fresca| cruda| carne,gramos,100,84.00,18.80,0.40,0.8,,,,,,,,,,,,
Damasco| pulpa| fresco| crudo,gramos,100,57.00,1.00,12.90,0.1,,,,,,,,,,,,
Diente de león| hoja,gramos,100,33.00,2.60,6.60,0.4,,,,,,,,,,,,
Doca,gramos,100,49.00,1.60,11.50,1,,,,,,,,,,,,
Dorado| fresco| crudo| carne,gramos,100,80.00,18.80,0.10,0.5,,,,,,,,,,,,
Dulce de leche,gramos,100,314.00,6.50,57.40,6.6,,,,,,,,,,,,
Dulce de Leche Light,gramos,100,260.00,6.20,52.90,1.6,,,,,,,,,,,,
Dulce de leche para reposteria,gramos,100,317.00,7.30,55.00,7.5,,,,,,,,,,,,
Dulce de leche repostero suelto,gramos,100,337.00,5.30,7.90,7.9,,,,,,,,,,,,
Durazno orejón| pulpa y piel| hervido,gramos,100,40.00,2.50,7.50,,,,,,,,,,,,,
Durazno| mermelada,gramos,100,304.00,3.50,76.40,0.1,,,,,,,,,,,,
Durazno| pulpa| envasado al natural,gramos,100,75.00,0.40,18.20,0.1,,,,,,,,,,,,
Durazno| pulpa| fresco| crudo,gramos,100,51.00,0.50,12.00,0.1,,,,,,,,,,,,
Escarola crespa| hoja| cruda,gramos,100,24.00,1.60,4.00,0.2,,,,,,,,,,,,
Esparrago| tallo tierno| fresco| crudo,gramos,100,26.00,2.20,3.90,0.2,,,,,,,,,,,,
Espinaca| hoja| fresca| cruda,gramos,100,24.00,3.90,2.00,,,,,,,,,,,,,
Espinaca| hoja| fresca| hervida,gramos,100,13.00,2.50,0.70,,,,,,,,,,,,,
Frutilla pulpa| fresca| cruda,gramos,100,41.00,0.80,8.10,0.6,,,,,,,,,,,,
Frutilla| mermelada,gramos,100,309.00,3.80,73.20,0.6,,,,,,,,,,,,
Garbanzo| grano entero| seco| hervido,gramos,100,125.00,6.10,20.20,2.2,,,,,,,,,,,,
Gatuso| fresco| crudo| carne,gramos,100,72.00,17.40,0.10,0.2,,,,,,,,,,,,
Granada| pulpa| fresca,gramos,100,75.00,0.60,17.70,0.2,,,,,,,,,,,,
Guaraniná| Brumelia obtusifolia,gramos,100,147.00,1.60,23.70,3.2,,,,,,,,,,,,
Habas| semilla inmadura| fresca| cruda,gramos,100,99.00,6.70,16.30,0.8,,,,,,,,,,,,
Higo| pulpa| fresca,gramos,100,88.00,1.40,19.60,0.4,,,,,,,,,,,,
Hinojo| tallo| fresco| crudo,gramos,100,24.00,1.90,3.60,0.2,,,,,,,,,,,,
Huevo de codorniz| entero| crudo,gramos,100,174.00,13.60,0.10,13.3,,,,,,,,,,,,
Huevo de gallina| clara| cocido,gramos,100,54.00,12.80,0.00,0.3,,,,,,,,,,,,
Huevo de gallina| clara| cruda,gramos,100,48.00,11.60,0.00,0.2,,,,,,,,,,,,
Huevo de gallina| entero| crudo,gramos,100,156.00,12.00,0.40,11.8,,,,,,,,,,,,
Huevo de gallina| frito,gramos,100,196.00,16.30,0.00,14.5,,,,,,,,,,,,
Huevo de gallina| poché,gramos,100,152.00,13.40,0.00,10.9,,,,,,,,,,,,
Huevo de gallina| yema| cruda,gramos,100,325.00,16.60,0.00,28.7,,,,,,,,,,,,
"Jamon cocido ""Villafranca Novissimo"".El Bierzo. Reducido en colesterol",gramos,100,98.00,18.00,0.00,2.5,,,,,,,,,,,,
Jurel| fresco| crudo| carne,gramos,100,149.00,19.00,0.20,8,,,,,,,,,,,,
Kaki| pulpa| fresco,gramos,100,87.00,0.80,20.00,0.4,,,,,,,,,,,,
Kinoto| pulpa y cáscara| fresco| crudo,gramos,100,73.00,0.90,17.10,0.1,,,,,,,,,,,,
Langostino| fresco| crudo| carne de cola,gramos,100,97.00,22.00,0.20,0.9,,,,,,,,,,,,
Leche de burra| entera| fluida,gramos,100,45.00,1.90,6.20,1.4,,,,,,,,,,,,
Leche de cabra| entera| fluida,gramos,100,78.00,3.30,3.00,5.9,,,,,,,,,,,,
Leche de oveja| entera| fluida,gramos,100,99.00,5.50,4.50,6.5,,,,,,,,,,,,
Leche de vaca parcialm. descremada| adic. con vit A y D,gramos,100,44.00,3.20,4.60,1.4,,,,,,,,,,,,
Leche de vaca| entera| fluida| adicionada con vitamina A,gramos,100,57.00,3.10,4.60,2.9,,,,,,,,,,,,
Leche de vaca| entera| fluida| pasteurizada,gramos,100,57.00,3.10,4.60,2.9,,,,,,,,,,,,
Leche en polvo descremada,gramos,100,370.00,35.50,52.20,1,,,,,,,,,,,,
Leche en polvo entera,gramos,100,489.00,25.80,40.90,24.8,,,,,,,,,,,,
Leche humana| entera| en polvo,gramos,100,520.00,9.60,49.50,31.5,,,,,,,,,,,,
Leche humana| entera| fluida,gramos,100,71.00,1.10,7.10,4.2,,,,,,,,,,,,
Leche| condensada| Nestlé,gramos,100,328.00,8.00,55.80,8.1,,,,,,,,,,,,
Leche| dulce de leche,gramos,100,341.00,8.10,56.80,9,,,,,,,,,,,,
Lengua de vaca| hojas| tejido fresco| parte comestible,gramos,100,43.00,3.10,7.60,0.8,,,,,,,,,,,,
Lenguado| fresco| crudo| carne,gramos,100,78.00,17.50,0.20,0.8,,,,,,,,,,,,
Lenteja| semilla entera| seca| cruda,gramos,100,350.00,20.80,64.80,0.8,,,,,,,,,,,,
Limón| pulpa| fresco,gramos,100,44.00,0.90,8.70,0.6,,,,,,,,,,,,
Lisa| fresca| cruda| carne,gramos,100,146.00,17.90,1.10,7.8,,,,,,,,,,,,
"Lomo ahumado de cerdo cocido ""Villafranca Novissimo"". El Bierzo. Reducido en sodio y en colesterol",gramos,100,95.00,19.00,0.00,2,,,,,,,,,,,,
Lupino andino| con cáscara| semilla| crudo,gramos,100,399.00,37.80,39.50,10,,,,,,,,,,,,
Lupino andino| sin cáscara| semilla| crudo,gramos,100,411.00,38.40,38.30,11.6,,,,,,,,,,,,
Maiz amarillo| pisingallo| grano entero| crudo,gramos,100,345.00,10.90,74.60,0.5,,,,,,,,,,,,
Maiz amarillo| sémola| grano entero| crudo,gramos,100,305.00,9.00,76.40,1.1,,,,,,,,,,,,
Maiz| amarillo Leales| grano entero| crudo,gramos,100,346.00,10.60,74.10,0.8,,,,,,,,,,,,
Maiz| amarillo trópico 327| grano entero| crudo  ,gramos,100,344.00,9.80,73.60,1.1,,,,,,,,,,,,
Maiz| blanco 8 rayas| grano entero| crudo,gramos,100,340.00,7.30,77.70,0.9,,,,,,,,,,,,
Maiz| blanco perla| grano entero| crudo,gramos,100,335.00,9.00,74.80,0.9,,,,,,,,,,,,
Maiz| choclo,gramos,100,108.00,3.70,20.50,1.2,,,,,,,,,,,,
Maiz| grano| entero (Zea mays spp),gramos,100,346.00,9.50,74.90,0.9,,,,,,,,,,,,
Maiz| harina amarilla (polenta)| cruda,gramos,100,369.00,11.10,73.90,3.2,,,,,,,,,,,,
Maiz| harina amarilla (polenta)| cruda,gramos,100,338.00,9.10,73.40,4.9,,,,,,,,,,,,
Maiz| harina amarilla (polenta)| hervida,gramos,100,71.00,3.20,13.70,0.4,,,,,,,,,,,,
Maiz| pan,gramos,100,275.00,9.10,53.20,2.9,,,,,,,,,,,,
Maní| semilla con piel| crudo,gramos,100,576.00,33.20,11.10,44.3,,,,,,,,,,,,
Maní| semilla sin piel| tostado,gramos,100,592.00,34.80,10.80,45.5,,,,,,,,,,,,
Manteca| fresca,gramos,100,758.00,0.50,0.00,84,,,,,,,,,,,,
Manzana| hervida,gramos,100,26.00,0.50,6.00,,,,,,,,,,,,,
Manzana| pulpa| fresca| cruda,gramos,100,64.00,0.30,14.90,0.4,,,,,,,,,,,,
Mastuerzo (hoja y pecíolo)| fresco| crudo,gramos,100,51.00,4.20,5.30,1.4,,,,,,,,,,,,
Mastuerzo| hoja,gramos,100,50.00,3.70,8.10,1.4,,,,,,,,,,,,
Mayonesa reducida en calorías,gramos,100,320.00,,0.00,32,,,,,,,,,,,,
Mayonesa Ri-k,gramos,100,723.00,,0.00,79,,,,,,,,,,,,
Mburucuyá maduro,gramos,100,84.00,4.70,23.40,1.7,,,,,,,,,,,,
Mburucuyá verde,gramos,100,59.00,3.20,15.70,1.6,,,,,,,,,,,,
Mejillón| fresco| crudo (capturado en primavera),gramos,100,95.00,17.60,2.50,1.6,,,,,,,,,,,,
Mejillón| fresco| crudo| carne,gramos,100,64.00,11.90,1.70,1.1,,,,,,,,,,,,
Mejillón| fresco| pre-cocido| carne,gramos,100,84.00,21.10,0.00,,,,,,,,,,,,,
Melón| pulpa| fresco,gramos,100,28.00,0.60,5.90,0.2,,,,,,,,,,,,
Membrillo| pulpa| fresco| crudo,gramos,100,58.00,0.30,13.90,0.1,,,,,,,,,,,,
Merluza| fresca| cruda| carne,gramos,100,81.00,17.10,0.10,1.3,,,,,,,,,,,,
Mero| fresco| crudo| carne,gramos,100,83.00,17.90,0.50,1,,,,,,,,,,,,
Moncholo| fresco| al horno| músculo dorsal,gramos,100,189.00,22.00,0.00,11.3,,,,,,,,,,,,
Moncholo| fresco| crudo| músculo dorsal,gramos,100,112.00,17.50,0.00,4.7,,,,,,,,,,,,
Moncholo| fresco| crudo| músculo ventral,gramos,100,148.00,16.70,0.00,9.1,,,,,,,,,,,,
Moncholo| fresco| hervido| músculo dorsal,gramos,100,187.00,16.70,0.00,13.3,,,,,,,,,,,,
Mora| fresca,gramos,100,69.00,1.20,14.60,0.6,,,,,,,,,,,,
Mortadela,gramos,100,245.00,17.50,1.00,19,,,,,,,,,,,,
"Mortadela"" Villafranca Novissimo"". El Bierzo - reducida en grasa y en sodio",gramos,100,139.00,16.00,0.00,5.7,,,,,,,,,,,,
Nabo| hervido,gramos,100,11.00,0.80,1.90,,,,,,,,,,,,,
Nabo| raiz (pulpa)| fresco| crudo,gramos,100,10.00,1.00,1.50,,,,,,,,,,,,,
Nalga| cocida,gramos,100,177.00,35.10,0.60,3.8,,,,,,,,,,,,
Nalga| cocida,gramos,100,197.00,38.60,0.70,4.4,,,,,,,,,,,,
Nalga| cruda,gramos,100,103.00,21.00,2.50,1.1,,,,,,,,,,,,
Nalga| cruda,gramos,100,98.00,19.50,4.90,,,,,,,,,,,,,
Ñandapirí,gramos,100,70.00,1.70,14.30,0.7,,,,,,,,,,,,
Nuez| pepita,gramos,100,715.00,13.90,13.20,67.4,,,,,,,,,,,,
Paleta| cocida,gramos,100,207.00,37.00,0.40,6.4,,,,,,,,,,,,
Paleta| cocida,gramos,100,192.00,35.50,0.90,5.2,,,,,,,,,,,,
Paleta| cruda,gramos,100,107.00,19.00,0.20,3.4,,,,,,,,,,,,
Paleta| cruda,gramos,100,106.00,18.40,2.00,2.7,,,,,,,,,,,,
Palometa| fresca| cruda| carne,gramos,100,215.00,20.10,0.40,14.8,,,,,,,,,,,,
Palta| pulpa| fresca,gramos,100,258.00,1.70,3.30,26.4,,,,,,,,,,,,
Papa| pulpa sin cáscara| fresca| cruda,gramos,100,88.00,2.70,19.30,,,,,,,,,,,,,
Papa| pulpa sin cáscara| frita| bastón,gramos,100,162.00,2.90,23.60,6.2,,,,,,,,,,,,
Papa| pulpa sin cáscara| hervida ,gramos,100,88.00,2.40,19.60,,,,,,,,,,,,,
Pargo| fresco| crudo| carne,gramos,100,113.00,19.10,0.30,3.9,,,,,,,,,,,,
"Pastron ahumado ""Villafranca Novissimo"". El Bierzo. Reducido en sodio y en colesterol",gramos,100,79.00,16.00,0.00,0.4,,,,,,,,,,,,
Patí| fresco| a la parrilla| músculo dorsal,gramos,100,169.00,22.60,0.00,8.8,,,,,,,,,,,,
Patí| fresco| al horno| músculo dorsal,gramos,100,183.00,20.60,0.00,11.2,,,,,,,,,,,,
Patí| fresco| crudo| carne,gramos,100,90.00,18.20,0.30,1.8,,,,,,,,,,,,
Patí| fresco| crudo| músculo dorsal,gramos,100,161.00,15.90,0.00,10.8,,,,,,,,,,,,
Patí| fresco| crudo| músculo ventral,gramos,100,159.00,15.20,0.00,10.9,,,,,,,,,,,,
Patí| fresco| frito| músculo dorsal,gramos,100,215.00,23.00,0.00,13.6,,,,,,,,,,,,
Patí| fresco| hervido| músculo dorsal,gramos,100,133.00,19.60,0.00,6.1,,,,,,,,,,,,
Pejerrey agua dulce| fresco| crudo| carne,gramos,100,77.00,18.30,0.00,0.4,,,,,,,,,,,,
Pejerrey mar| fresco| crudo| carne,gramos,100,86.00,18.60,0.20,1.2,,,,,,,,,,,,
Pepino| pulpa| fresco| crudo,gramos,100,15.00,0.70,2.70,0.1,,,,,,,,,,,,
Pera| orejón| crudo,gramos,100,299.00,2.30,71.60,0.4,,,,,,,,,,,,
Pera| pulpa| fresca| cruda,gramos,100,70.00,0.70,15.80,0.4,,,,,,,,,,,,
Perejil| hoja| fresco| crudo,gramos,100,60.00,3.70,9.00,1,,,,,,,,,,,,
Pescadilla| fresca| crudo| carne,gramos,100,97.00,17.80,0.20,2.8,,,,,,,,,,,,
Pez Gallo| fresco| crudo| carne,gramos,100,84.00,20.20,0.00,0.4,,,,,,,,,,,,
Pez palo| fresco| crudo| carne,gramos,100,96.00,20.10,0.00,1.7,,,,,,,,,,,,
Piñon de araucaria| pepita| crudo,gramos,100,221.00,14.60,37.90,1.2,,,,,,,,,,,,
Pistacho| pepita| crudo,gramos,100,648.00,22.30,18.10,54,,,,,,,,,,,,
Polen de Totora,gramos,100,288.00,14.20,60.80,3.2,,,,,,,,,,,,
Pollo| asado a la parrilla,gramos,100,168.00,29.80,0.00,5.4,,,,,,,,,,,,
Pollo| asado al horno,gramos,100,162.00,28.40,0.00,5.4,,,,,,,,,,,,
Pollo| carne-pellejo-menudos| fresco| crudo,gramos,100,88.00,16.30,0.00,2.5,,,,,,,,,,,,
Pollo| hervido,gramos,100,198.00,23.10,0.00,11.7,,,,,,,,,,,,
Pomelo| pulpa| fresco,gramos,100,26.00,0.50,5.90,,,,,,,,,,,,,
Poroto Alubia| semilla| seco,gramos,100,337.00,19.80,62.80,0.8,,,,,,,,,,,,
Poroto Carioca| semilla| seco,gramos,100,336.00,20.00,62.00,0.9,,,,,,,,,,,,
Poroto Colorado| semilla| seco,gramos,100,333.00,19.60,61.00,1.2,,,,,,,,,,,,
Poroto Grand Berry| semilla| seco,gramos,100,336.00,21.50,60.40,1,,,,,,,,,,,,
Poroto Great Northern| semilla| seco,gramos,100,326.00,21.00,60.60,0.5,,,,,,,,,,,,
Poroto Negro| semilla| seco,gramos,100,306.00,20.60,61.50,1,,,,,,,,,,,,
Poroto Novy Bean| semilla| seco,gramos,100,336.00,26.00,55.60,1.1,,,,,,,,,,,,
Poroto Oval| semilla| seco,gramos,100,328.00,18.20,63.70,1.1,,,,,,,,,,,,
Poroto Pallares| semilla| seco,gramos,100,322.00,16.60,63.30,0.6,,,,,,,,,,,,
Poroto Small Red| semilla| seco,gramos,100,336.00,25.30,56.70,0.8,,,,,,,,,,,,
Poroto| semilla| enlatado,gramos,100,89.00,8.40,18.60,0.9,,,,,,,,,,,,
Poroto| semilla| seco| crudo,gramos,100,290.00,23.90,58.40,2.8,,,,,,,,,,,,
Puerro (bulbo| tallo y hojas)| fresco| crudo,gramos,100,45.00,2.50,7.90,0.4,,,,,,,,,,,,
Queso  Blanco Argentino Semimagro ,gramos,100,104.00,11.50,5.60,4,,,,,,,,,,,,
Queso azul,gramos,100,377.00,20.00,4.30,31.1,,,,,,,,,,,,
Queso Belpaese,gramos,100,309.00,20.30,0.00,25.3,,,,,,,,,,,,
Queso Camembert,gramos,100,287.00,20.10,0.00,23,,,,,,,,,,,,
Queso Cheddar,gramos,100,357.00,29.50,0.00,26.5,,,,,,,,,,,,
Queso Chubut,gramos,100,328.00,25.90,0.00,24.9,,,,,,,,,,,,
Queso crema| entero| untable ,gramos,100,246.00,6.60,3.90,22.6,,,,,,,,,,,,
Queso cremoso,gramos,100,302.00,19.70,4.20,22.9,,,,,,,,,,,,
Queso cuartirolo,gramos,100,291.00,20.80,3.90,21.4,,,,,,,,,,,,
Queso descremado| untable,gramos,100,82.00,13.70,6.10,0.3,,,,,,,,,,,,
Queso doble crema,gramos,100,260.00,18.00,0.00,20.9,,,,,,,,,,,,
Queso Fontina,gramos,100,340.00,24.30,0.00,33.6,,,,,,,,,,,,
Queso Gorgonzola,gramos,100,480.00,21.60,0.00,43.7,,,,,,,,,,,,
Queso Goya,gramos,100,402.00,29.70,0.00,31.5,,,,,,,,,,,,
Queso Gruyere,gramos,100,379.00,28.60,0.00,29.4,,,,,,,,,,,,
Queso Holanda,gramos,100,345.00,25.10,0.00,27.2,,,,,,,,,,,,
Queso Limburgués,gramos,100,324.00,21.80,0.00,26.3,,,,,,,,,,,,
Queso mozarella,gramos,100,282.00,23.60,3.30,19.3,,,,,,,,,,,,
Queso Parmesano,gramos,100,350.00,32.70,0.00,24.4,,,,,,,,,,,,
Queso Pategrás,gramos,100,410.00,24.80,0.00,34.5,,,,,,,,,,,,
Queso Por Salut,gramos,100,301.00,20.40,3.70,22.7,,,,,,,,,,,,
Queso Provolone,gramos,100,391.00,32.10,0.00,29.2,,,,,,,,,,,,
Queso Reggianito,gramos,100,365.00,33.40,3.40,24.2,,,,,,,,,,,,
Queso Roquefort,gramos,100,426.00,19.20,0.00,38.8,,,,,,,,,,,,
Queso Sardo,gramos,100,402.00,30.00,5.00,29.1,,,,,,,,,,,,
