20091215224658,,,,,,,,,,,,,,,,,,
Sursa : http://www.getfit.ro/continut.php,,,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,,,
Branza topita,grame,100,366.00,7.00,0.90,36,,,,,,,,,,,,
Bulion de tomate ,grame,100,62.00,3.60,11.60,0,,,,,,,,,,,,
Bureti ,grame,100,22.00,2.30,3.40,0.35,,,,,,,,,,,,
Cafea cu lapte integral,grame,100,7.00,0.50,0.50,0.4,,,,,,,,,,,,
Cafea neindulcita ,grame,100,4.10,0.00,1.00,0,,,,,,,,,,,,
Caise,grame,100,51.00,0.90,12.90,0.2,,,,,,,,,,,,
Caise fara samburi ,grame,100,304.00,5.20,68.00,0.4,,,,,,,,,,,,
Calcan ,grame,100,88.00,17.00,0.00,2,,,,,,,,,,,,
Caltabos alb ,grame,100,258.00,18.20,0.00,19.7,,,,,,,,,,,,
Capsuni,grame,100,37.00,0.80,8.10,0.6,,,,,,,,,,,,
Caramele cu lapte ,grame,100,405.00,1.20,83.10,6.4,,,,,,,,,,,,
Caramele cu lapte si malt ,grame,100,422.00,6.40,81.00,6.5,,,,,,,,,,,,
Caramele cu malt ,grame,100,360.00,5.70,82.00,0.1,,,,,,,,,,,,
Caramele cu miere ,grame,100,406.00,3.70,84.00,5,,,,,,,,,,,,
Caramele cu rom ,grame,100,323.00,2.70,64.00,5.4,,,,,,,,,,,,
Caras in sos tomat ,grame,100,118.00,11.50,3.40,6.2,,,,,,,,,,,,
Carmele cu fructe ,grame,100,394.00,0.00,96.00,0,,,,,,,,,,,,
Carnati de casa ,grame,100,321.00,18.00,0.00,26.9,,,,,,,,,,,,
Carnati trandafir cabanos,grame,100,374.00,19.40,0.00,31.73,,,,,,,,,,,,
Carne de curca ,grame,100,179.00,24.50,0.00,8.5,,,,,,,,,,,,
Carne de gaina ,grame,100,142.00,21.00,0.00,6,,,,,,,,,,,,
Carne de gasca ,grame,100,261.00,18.40,0.00,20,,,,,,,,,,,,
Carne de iepure ,grame,100,100.00,22.00,0.00,1,,,,,,,,,,,,
Carne de miel ,grame,100,260.00,18.00,0.00,20,,,,,,,,,,,,
Carne de oaie ,grame,100,131.00,17.00,0.00,12,,,,,,,,,,,,
Carne de porc grasa ,grame,100,340.00,15.00,0.00,30,,,,,,,,,,,,
Carne de porc semigrasa ,grame,100,295.00,16.00,0.00,24.7,,,,,,,,,,,,
Carne de porc slaba ,grame,100,142.00,20.40,0.00,6.3,,,,,,,,,,,,
Carne de pui ,grame,100,177.00,20.10,0.00,10.2,,,,,,,,,,,,
Carne de rata ,grame,100,136.00,19.60,0.00,6,,,,,,,,,,,,
Carne de vaca grasa ,grame,100,277.00,12.00,0.00,24.5,,,,,,,,,,,,
Carne de vaca semigrasa ,grame,100,134.00,17.00,0.00,7,,,,,,,,,,,,
Carne de vaca slaba ,grame,100,104.00,20.40,0.00,2.2,,,,,,,,,,,,
Cartofi natur ,grame,100,85.00,2.00,19.10,0.1,,,,,,,,,,,,
Cartofi noi ,grame,100,80.00,1.70,17.40,0.2,,,,,,,,,,,,
Cartofi rondele (deshid.) ,grame,100,350.00,7.80,77.00,0.4,,,,,,,,,,,,
Cascaval Dobrogea,grame,100,423.00,28.60,1.00,32.4,,,,,,,,,,,,
Cascaval Penteleu,grame,100,283.00,26.00,1.00,19,,,,,,,,,,,,
Castane,grame,100,213.00,3.40,45.60,1.9,,,,,,,,,,,,
Castraveti ,grame,100,13.00,0.80,3.00,0.1,,,,,,,,,,,,
Castraveti in otet ,grame,100,9.00,0.60,1.50,0,,,,,,,,,,,,
Ceai cu lapte integral,grame,100,10.80,1.20,1.50,0.2,,,,,,,,,,,,
Ceai neindulcit ,grame,100,0.00,0.00,0.00,0,,,,,,,,,,,,
Ceapa uscata ,grame,100,40.00,1.40,9.00,0.2,,,,,,,,,,,,
Ceapa verde ,grame,100,20.00,1.00,3.50,0.2,,,,,,,,,,,,
Chefir,grame,100,59.00,4.00,1.00,2.8,,,,,,,,,,,,
Chilca in sos picant ,grame,100,115.00,17.50,0.00,4.7,,,,,,,,,,,,
Ciocolata cu lapte ,grame,100,605.00,6.90,50.00,40,,,,,,,,,,,,
Ciocolata menaj ,grame,100,536.00,6.50,62.00,27.5,,,,,,,,,,,,
Cirese,grame,100,60.00,1.10,14.60,0.4,,,,,,,,,,,,
Ciuperci ,grame,100,26.00,4.00,3.30,0.15,,,,,,,,,,,,
Ciuperci (deshid.) ,grame,100,313.00,41.70,30.80,1.7,,,,,,,,,,,,
Coacaze,grame,100,58.00,1.40,13.90,0.4,,,,,,,,,,,,
Coacaze de munte ,grame,100,45.00,0.70,12.00,0.1,,,,,,,,,,,,
Coarne ,grame,100,84.00,1.00,20.00,0,,,,,,,,,,,,
Coca cola,grame,100,42.00,0.00,10.90,0,,,,,,,,,,,,
Cod ,grame,100,87.00,19.00,0.00,1,,,,,,,,,,,,
Cod in sos tomat ,grame,100,85.00,14.90,2.90,1.3,,,,,,,,,,,,
Compot de caise ,grame,100,59.00,0.50,14.00,0,,,,,,,,,,,,
Compot de cirese ,grame,100,65.00,0.40,15.50,0,,,,,,,,,,,,
Compot de gutui ,grame,100,70.00,0.00,17.00,0,,,,,,,,,,,,
Compot de mere ,grame,100,73.00,0.30,17.50,0,,,,,,,,,,,,
Compot de pere ,grame,100,85.00,0.20,20.50,0,,,,,,,,,,,,
Compot de piersici ,grame,100,68.00,0.60,16.10,0,,,,,,,,,,,,
Compot de prune ,grame,100,64.00,0.40,15.30,0,,,,,,,,,,,,
Compot de struguri ,grame,100,80.00,0.50,19.00,0,,,,,,,,,,,,
Compot de visine ,grame,100,65.00,0.40,15.50,0,,,,,,,,,,,,
Conopida ,grame,100,25.00,2.40,4.90,0.2,,,,,,,,,,,,
Conopida in apa ,grame,100,10.00,0.90,1.50,0,,,,,,,,,,,,
Conserva de porc in suc propriu ,grame,100,223.00,20.50,0.00,14.9,,,,,,,,,,,,
Conserva de vita in suc propriu ,grame,100,168.00,21.60,0.00,8.6,,,,,,,,,,,,
Corcoduse ,grame,100,40.00,0.00,10.00,0,,,,,,,,,,,,
Cornur chifle simple ,grame,100,278.00,8.20,57.10,0.4,,,,,,,,,,,,
Cornuri chifle cu material ,grame,100,327.00,8.20,61.60,4.4,,,,,,,,,,,,
Crap ,grame,100,104.00,18.90,0.00,2.8,,,,,,,,,,,,
Crap de elesteu ,grame,100,160.00,16.00,0.00,10.1,,,,,,,,,,,,
Crap in sos tomat ,grame,100,125.00,10.60,4.30,6.9,,,,,,,,,,,,
Creier ,grame,100,127.00,10.50,0.00,9,,,,,,,,,,,,
Curmale cu samburi,grame,100,284.00,2.20,75.00,0.6,,,,,,,,,,,,
Dovlecei ,grame,100,18.00,0.90,3.20,0.1,,,,,,,,,,,,
Dovlecei in apa ,grame,100,22.00,1.80,2.50,0.5,,,,,,,,,,,,
Drajeuri ,grame,100,405.00,0.00,99.00,0,,,,,,,,,,,,
Dropsuri ,grame,100,403.00,0.00,98.50,0,,,,,,,,,,,,
Dropsuri cu lapte ,grame,100,447.00,2.30,95.00,2,,,,,,,,,,,,
Dude ,grame,100,68.00,0.00,17.00,0,,,,,,,,,,,,
Dulceata de caise ,grame,100,290.00,0.74,70.00,0,,,,,,,,,,,,
Dulceata de trandafiri ,grame,100,278.00,0.00,68.00,0,,,,,,,,,,,,
Dulceata de visine ,grame,100,282.00,0.77,68.00,0,,,,,,,,,,,,
Faina de grau extractie 75% ,grame,100,336.00,11.80,72.00,1.4,,,,,,,,,,,,
Faina de grau extractie 85% ,grame,100,349.00,11.00,71.00,1.4,,,,,,,,,,,,
Faina de porumb ,grame,100,351.00,9.60,72.10,1.7,,,,,,,,,,,,
Faina de secara ,grame,100,353.00,8.90,74.60,1.2,,,,,,,,,,,,
Fasole alba uscata,grame,100,350.00,22.00,62.10,1.5,,,,,,,,,,,,
Fasole verde ,grame,100,35.00,2.40,7.60,0.2,,,,,,,,,,,,
Fasole verde ,grame,100,18.00,1.40,2.50,0.4,,,,,,,,,,,,
Ficat ,grame,100,109.00,19.70,0.00,3,,,,,,,,,,,,
File de macrou in ulei ,grame,100,259.00,16.20,0.00,20.7,,,,,,,,,,,,
File de sardina in ulei ,grame,100,280.00,19.30,0.00,21.6,,,,,,,,,,,,
Fragi de padure ,grame,100,54.00,1.30,9.80,1,,,,,,,,,,,,
Fulgi de ovaz ,grame,100,374.00,13.60,63.30,6.3,,,,,,,,,,,,
Galbenus de ou de gaina ,grame,100,361.00,16.00,0.30,32,,,,,,,,,,,,
Gem de caise ,grame,100,240.00,0.65,58.00,0,,,,,,,,,,,,
Gem de capsuni ,grame,100,239.00,0.34,38.00,0,,,,,,,,,,,,
Gem de gutui ,grame,100,239.00,0.35,38.00,0,,,,,,,,,,,,
Gem de piersici ,grame,100,244.00,0.64,39.00,0,,,,,,,,,,,,
Gem de visine ,grame,100,250.00,0.88,60.00,0,,,,,,,,,,,,
Gem de zmeura ,grame,100,246.00,0.00,60.00,0,,,,,,,,,,,,
Ghiveci de macrou ,grame,100,109.00,10.20,4.10,5.4,,,,,,,,,,,,
Ghiveci de platica ,grame,100,87.00,10.20,3.70,3.3,,,,,,,,,,,,
Ghiveci de stavrid ,grame,100,94.00,11.00,3.80,3.8,,,,,,,,,,,,
Ghiveci de stiuca ,grame,100,77.00,9.70,3.00,2.7,,,,,,,,,,,,
Ghiveci in bulion ,grame,100,26.00,1.40,3.70,0.5,,,,,,,,,,,,
Ghiveci in ulei ,grame,100,100.00,2.00,4.20,8,,,,,,,,,,,,
Gin,grame,100,40.30,0.30,2.90,0,,,,,,,,,,,,
Glucoza ,grame,100,320.00,0.00,78.00,0,,,,,,,,,,,,
Gogosari in otet ,grame,100,15.00,0.70,3.00,0,,,,,,,,,,,,
Grapefruit ,grame,100,30.00,0.50,6.50,0.2,,,,,,,,,,,,
Gris ,grame,100,358.00,9.40,75.90,0.9,,,,,,,,,,,,
Gulii ,grame,100,30.00,3.10,5.40,0.4,,,,,,,,,,,,
Gutui,grame,100,52.00,0.30,14.10,0,,,,,,,,,,,,
Halva de floarea soarelui ,grame,100,546.00,18.80,43.00,31.5,,,,,,,,,,,,
Hering ,grame,100,167.00,18.00,0.00,10,,,,,,,,,,,,
Hering in sos tomat ,grame,100,170.00,16.20,1.80,10.4,,,,,,,,,,,,
Heringi in ulei ,grame,100,325.00,13.70,0.00,36,,,,,,,,,,,,
Hrean ,grame,100,107.00,3.00,17.00,3,,,,,,,,,,,,
Iaurt,grame,100,54.00,3.20,1.00,2.6,,,,,,,,,,,,
Icre de crap ,grame,100,130.00,25.00,0.00,3,,,,,,,,,,,,
Icre de Manciuria ,grame,100,256.00,31.00,0.00,12,,,,,,,,,,,,
Icre de stiuca ,grame,100,125.00,27.00,0.00,1.5,,,,,,,,,,,,
Icre negre (caviar) ,grame,100,246.00,26.00,0.00,15,,,,,,,,,,,,
Inima ,grame,100,107.00,17.00,0.00,4,,,,,,,,,,,,
Jeleu de afine ,grame,100,314.00,0.60,76.00,0,,,,,,,,,,,,
Jeleu de mure ,grame,100,369.00,0.50,65.00,0,,,,,,,,,,,,
Lamaie,grame,100,32.00,0.90,8.70,0.6,,,,,,,,,,,,
Lapte batut de vaca,grame,100,63.00,3.20,5.50,2.9,,,,,,,,,,,,
Lapte de bivolita,grame,100,116.00,5.00,5.20,8,,,,,,,,,,,,
Lapte de capra,grame,100,67.00,3.50,4.50,3.7,,,,,,,,,,,,
Lapte de oaie,grame,100,113.00,6.00,4.60,7.5,,,,,,,,,,,,
Lapte de vaca integral,grame,100,65.00,3.50,4.50,3.5,,,,,,,,,,,,
Lapte de vaca normalizat,grame,100,50.00,3.50,4.90,1.7,,,,,,,,,,,,
Lapte praf,grame,100,498.00,27.00,10.00,24,,,,,,,,,,,,
Lapte smantanit,grame,100,36.00,3.50,5.00,0.1,,,,,,,,,,,,
Leberwurst ,grame,100,349.00,16.80,0.00,30.1,,,,,,,,,,,,
Limonada ,grame,100,48.00,0.00,12.00,0,,,,,,,,,,,,
Linte boabe ,grame,100,333.00,25.00,52.00,1.9,,,,,,,,,,,,
Linte uscata ,grame,100,339.00,25.70,59.20,1,,,,,,,,,,,,
Loboda ,grame,100,16.00,3.00,1.00,0,,,,,,,,,,,,
Macese ,grame,100,107.00,4.10,21.80,1.7,,,,,,,,,,,,
Macrou ,grame,100,183.00,22.00,0.00,10,,,,,,,,,,,,
Macrou in sos tomat ,grame,100,164.00,14.50,1.60,10.6,,,,,,,,,,,,
Magiun de prune ,grame,100,292.00,1.50,55.00,0,,,,,,,,,,,,
Manatarci ,grame,100,34.00,4.60,4.60,0.4,,,,,,,,,,,,
Mandarine,grame,100,44.00,0.80,10.90,0.3,,,,,,,,,,,,
Margarina ,grame,100,767.00,0.00,0.00,82.5,,,,,,,,,,,,
Marmelada amestec ,grame,100,325.00,0.80,54.00,0,,,,,,,,,,,,
Marmelada extra ,grame,100,292.00,0.42,71.00,0,,,,,,,,,,,,
Masline negre ,grame,100,437.00,20.00,7.20,35,,,,,,,,,,,,
Masline verzi ,grame,100,177.00,12.50,8.10,10,,,,,,,,,,,,
Mazare uscata,grame,100,354.00,24.50,61.70,1,,,,,,,,,,,,
Mazare verde ,grame,100,72.00,6.50,10.00,0.5,,,,,,,,,,,,
Mazare verde proaspata ,grame,100,90.00,6.70,17.00,0.4,,,,,,,,,,,,
Mere,grame,100,58.00,0.30,15.00,0.4,,,,,,,,,,,,
Mere ,grame,100,239.00,1.00,55.00,1,,,,,,,,,,,,
Miere de albine ,grame,100,336.00,0.50,81.00,0.2,,,,,,,,,,,,
Migdale,grame,100,596.00,18.60,19.60,54.1,,,,,,,,,,,,
Morcovi ,grame,100,40.00,1.10,9.10,1,,,,,,,,,,,,
Morcovi (deshid.) ,grame,100,303.00,9.00,61.40,1.5,,,,,,,,,,,,
Morun ,grame,100,115.00,17.50,0.00,4.7,,,,,,,,,,,,
Mure,grame,100,56.00,1.20,11.90,1.1,,,,,,,,,,,,
Muschi tiganesc ,grame,100,333.00,21.60,0.00,26.3,,,,,,,,,,,,
Nisetru ,grame,100,237.00,18.50,0.00,17.3,,,,,,,,,,,,
Nuci,grame,100,654.00,15.00,15.60,64.4,,,,,,,,,,,,
Orez decorticat ,grame,100,354.00,8.10,75.50,1.2,,,,,,,,,,,,
Ou de gaina integral ,grame,100,174.00,14.00,0.60,12,,,,,,,,,,,,
Paine alba ,grame,100,247.00,7.50,52.00,0.4,,,,,,,,,,,,
Paine de secara ,grame,100,344.00,12.40,67.70,1.7,,,,,,,,,,,,
Paine Graham ,grame,100,256.00,9.10,51.00,1,,,,,,,,,,,,
Paine intermediara ,grame,100,234.00,7.50,48.00,0.7,,,,,,,,,,,,
Paine neagra ,grame,100,242.00,8.40,48.00,1.2,,,,,,,,,,,,
Papadie ,grame,100,44.00,2.70,8.80,0.3,,,,,,,,,,,,
Parizer Cremwurst polonez,grame,100,295.00,13.00,0.00,26,,,,,,,,,,,,
Pasta de macese ,grame,100,274.00,0.80,66.00,0,,,,,,,,,,,,
Pasta de tomate ,grame,100,85.00,5.40,15.40,0,,,,,,,,,,,,
Pastarnac ,grame,100,72.00,1.40,15.00,0.5,,,,,,,,,,,,
Paste fainoase cu ou ,grame,100,386.00,10.20,79.10,2.2,,,,,,,,,,,,
Paste fainoase obisnuite ,grame,100,360.00,10.90,75.60,0.6,,,,,,,,,,,,
Pateu de ficat ,grame,100,261.00,19.60,0.00,19.5,,,,,,,,,,,,
Patlagele rosii ,grame,100,20.00,1.10,3.40,0.3,,,,,,,,,,,,
Patlagele vinete ,grame,100,27.00,1.30,4.80,0.2,,,,,,,,,,,,
Patrunjel radacini ,grame,100,50.00,3.70,9.00,0.2,,,,,,,,,,,,
Pepene galben,grame,100,54.00,0.80,13.50,0.1,,,,,,,,,,,,
Pepene verde,grame,100,28.00,0.50,6.90,0.2,,,,,,,,,,,,
Pepsi ,grame,100,40.00,0.00,10.00,0,,,,,,,,,,,,
Pere,grame,100,61.00,0.50,15.50,0.4,,,,,,,,,,,,
Pere ,grame,100,300.00,2.40,70.00,0.4,,,,,,,,,,,,
Piersici,grame,100,47.00,0.80,11.80,0.2,,,,,,,,,,,,
Piersici ,grame,100,302.00,3.00,69.40,0.6,,,,,,,,,,,,
Pizza,grame,100,264.00,11.90,32.60,9.5,,,,,,,,,,,,
Portocale,grame,100,45.00,0.90,11.30,0.2,,,,,,,,,,,,
Praz ,grame,100,33.00,2.40,6.00,0.7,,,,,,,,,,,,
Prune,grame,100,50.00,0.70,12.90,0.2,,,,,,,,,,,,
Prune cu samburi ,grame,100,306.00,2.50,71.00,0.5,,,,,,,,,,,,
Rasol de macrou cu legume ,grame,100,88.00,9.60,3.40,3.4,,,,,,,,,,,,
Rasol de salau ,grame,100,88.00,17.10,0.00,1.2,,,,,,,,,,,,
Rasol de stiuca ,grame,100,74.00,16.00,0.00,0.9,,,,,,,,,,,,
Ridichi ,grame,100,20.00,1.10,4.20,1,,,,,,,,,,,,
Ridichi de iarna ,grame,100,26.00,1.30,4.90,0.1,,,,,,,,,,,,
Rosii ,grame,100,23.00,1.00,4.00,0.3,,,,,,,,,,,,
Rubarba ,grame,100,16.00,0.50,3.80,0.1,,,,,,,,,,,,
Salam de vara ,grame,100,312.00,20.00,0.00,17,,,,,,,,,,,,
Salam Sibiu ,grame,100,579.00,26.50,0.00,43.1,,,,,,,,,,,,
Salata de sfecla rosie ,grame,100,38.00,1.00,8.20,0,,,,,,,,,,,,
Salata de varza rosie ,grame,100,16.00,1.00,3.00,0,,,,,,,,,,,,
Salata verde ,grame,100,15.00,1.30,2.80,0.3,,,,,,,,,,,,
Salau ,grame,100,83.00,19.40,0.00,0.4,,,,,,,,,,,,
Sana,grame,100,64.00,3.50,1.00,3.6,,,,,,,,,,,,
Sardela tip Lissa-Stavrid ,grame,100,266.00,19.50,0.00,20,,,,,,,,,,,,
Sardeluta in sos picant ,grame,100,192.00,19.50,0.00,12.1,,,,,,,,,,,,
Scrumbie de Dunare in ulei ,grame,100,414.00,12.40,0.00,39.1,,,,,,,,,,,,
Scrumbii de Dunare ,grame,100,299.00,14.20,0.00,25.9,,,,,,,,,,,,
Sfecla rosie ,grame,100,42.00,1.60,9.60,0.1,,,,,,,,,,,,
Sherry,grame,100,136.00,0.30,6.90,0,,,,,,,,,,,,
Sirop de visine ,grame,100,264.00,0.40,54.00,0,,,,,,,,,,,,
Sirop de zmeura ,grame,100,288.00,0.09,70.00,0,,,,,,,,,,,,
Smantana ,grame,100,302.00,2.50,3.10,30,,,,,,,,,,,,
Smochine uscate,grame,100,270.00,3.10,73.00,0.2,,,,,,,,,,,,
Somn ,grame,100,244.00,16.80,0.00,18.8,,,,,,,,,,,,
Spanac ,grame,100,22.00,2.20,3.90,0.3,,,,,,,,,,,,
Spanac cu orez ,grame,100,91.00,2.00,2.00,8,,,,,,,,,,,,
Sparanghel ,grame,100,21.00,2.10,4.10,0.2,,,,,,,,,,,,
Stafide,grame,100,268.00,2.30,71.20,0.5,,,,,,,,,,,,
Stavrid ,grame,100,114.00,21.00,0.00,3,,,,,,,,,,,,
Stavrid de Marea Neagra ,grame,100,115.00,16.60,0.00,5.1,,,,,,,,,,,,
Stavrid in sos tomat ,grame,100,125.00,15.50,0.00,6.6,,,,,,,,,,,,
Stiuca ,grame,100,82.00,19.10,0.00,0.4,,,,,,,,,,,,
Stiuca in sos tomat ,grame,100,99.00,11.70,2.70,4.3,,,,,,,,,,,,
Struguri,grame,100,68.00,0.80,16.70,0.4,,,,,,,,,,,,
Suc de mere ,grame,100,72.00,0.09,17.40,0,,,,,,,,,,,,
Suc de mere concentrat ,grame,100,266.00,0.50,64.40,0,,,,,,,,,,,,
Suc de pere ,grame,100,57.00,0.02,14.10,0,,,,,,,,,,,,
Suc de portocale,grame,100,44.00,0.60,9.90,0,,,,,,,,,,,,
Suc de prune ,grame,100,56.00,0.09,13.70,0,,,,,,,,,,,,
Suc de struguri ,grame,100,83.00,0.13,20.00,0,,,,,,,,,,,,
Suc de tomate ,grame,100,23.00,1.00,5.00,0,,,,,,,,,,,,
Suc de zmeura ,grame,100,51.00,0.16,12.30,0,,,,,,,,,,,,
Sunca presata ,grame,100,294.00,24.90,0.00,20.7,,,,,,,,,,,,
Telemea de oaie,grame,100,305.00,18.90,1.00,24,,,,,,,,,,,,
Telemea de vaca,grame,100,373.00,19.40,1.00,20.4,,,,,,,,,,,,
Telina radacina ,grame,100,46.00,1.70,9.00,0.3,,,,,,,,,,,,
Toba ,grame,100,200.00,23.00,0.00,22,,,,,,,,,,,,
Tocana de legume ,grame,100,73.00,1.00,3.10,6,,,,,,,,,,,,
Tomate in bulion ,grame,100,23.00,1.70,3.10,0.4,,,,,,,,,,,,
Ulei ,grame,100,930.00,0.00,0.00,100,,,,,,,,,,,,
Un ou de rata (cca 60g) ,grame,100,104.00,7.00,0.20,8,,,,,,,,,,,,
Unt ,grame,100,721.00,6.00,2.00,74,,,,,,,,,,,,
Untura de gasca ,grame,100,923.00,0.50,0.00,99,,,,,,,,,,,,
Untura de porc ,grame,100,927.00,0.20,0.00,99.6,,,,,,,,,,,,
Urzici ,grame,100,68.00,7.90,7.10,0.7,,,,,,,,,,,,
Usturoi ,grame,100,137.00,7.20,26.00,0.2,,,,,,,,,,,,
Varza ,grame,100,25.00,1.60,5.70,0.1,,,,,,,,,,,,
Varza acra ,grame,100,16.00,1.20,3.30,0,,,,,,,,,,,,
Varza de Bruxelles ,grame,100,47.00,4.70,8.70,0.5,,,,,,,,,,,,
Varza murata ,grame,100,20.00,1.10,3.40,0.2,,,,,,,,,,,,
Vin alb,grame,100,74.00,0.10,3.00,0,,,,,,,,,,,,
Vinete ,grame,100,24.00,1.00,5.00,0,,,,,,,,,,,,
Vinete in bulion ,grame,100,15.00,1.00,1.60,0.5,,,,,,,,,,,,
Vinete in ulei ,grame,100,92.00,1.80,2.40,8,,,,,,,,,,,,
Visine ,grame,100,65.00,1.00,14.00,0.5,,,,,,,,,,,,
Vodca,grame,100,222.00,0.00,0.00,0,,,,,,,,,,,,
Whiskey ,grame,100,400.00,0.00,100.00,0,,,,,,,,,,,,
Zahar ,grame,100,410.00,0.00,100.00,0,,,,,,,,,,,,
Zmeura,grame,100,66.00,1.10,14.40,0.6,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
