20091215223110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source :  Swiss Food Composition Database V2.0 - ETH Zurich & Federal Office of Public Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Produit à base de fromage| crème de fromage frais (séré)| aux arômes,g,100,191.38,7.35,17.21,10.40,,,,,,,,,,,,,,,,,,,,,,,,
Produit à base de poisson| anchois à l''huile| égouttée,g,100,160.00,21.70,0.30,8.00,,,,,,,,,,,,,,,,,,,,,,,,
Produit à base de poisson| bâtonnet de poisson| pané| cru,g,100,172.07,16.41,25.94,0.97,,,,,,,,,,,,,,,,,,,,,,,,
Produit à base de poisson| Rollmops (hareng au vinaigre),g,100,269.50,12.00,19.60,15.90,,,,,,,,,,,,,,,,,,,,,,,,
Produit à base de poisson| sardine à l''huile| égouttée,g,100,215.30,23.00,0.00,13.70,,,,,,,,,,,,,,,,,,,,,,,,
Produit à base de poisson| Surimi,g,100,81.10,12.60,6.10,0.70,,,,,,,,,,,,,,,,,,,,,,,,
Produit à base de poisson| thon à l''huile| égoutté,g,100,186.00,27.60,0.00,8.40,,,,,,,,,,,,,,,,,,,,,,,,
Produit à base de poisson| thon au naturel| égoutté,g,100,116.80,25.60,0.00,1.60,,,,,,,,,,,,,,,,,,,,,,,,
Produit à tartiner (Mabona minical),g,100,270.00,0.00,0.50,30.00,,,,,,,,,,,,,,,,,,,,,,,,
Produit de charcuterie échaudé| en tranches (differents produits),g,100,234.22,12.81,0.49,20.10,,,,,,,,,,,,,,,,,,,,,,,,
Produits apéro à la soude (bretzel| sticks)| séché,g,100,412.04,11.97,72.73,4.38,,,,,,,,,,,,,,,,,,,,,,,,
Prune| fraîche,g,100,44.73,0.60,11.78,0.17,,,,,,,,,,,,,,,,,,,,,,,,
Pruneau| sec,g,100,171.90,2.50,55.80,0.30,,,,,,,,,,,,,,,,,,,,,,,,
Purée de pommes de terre| préparée avec de l''eau et du beurre,g,100,78.63,2.00,12.28,2.75,,,,,,,,,,,,,,,,,,,,,,,,
Purée de pommes de terre| préparée avec eau| lait| beurre et sel iodé,g,100,85.95,2.22,13.45,2.98,,,,,,,,,,,,,,,,,,,,,,,,
Purée de tomate,g,100,71.40,4.50,15.70,0.20,,,,,,,,,,,,,,,,,,,,,,,,
Quark (séré) à la crème,g,100,183.08,6.95,3.72,15.60,,,,,,,,,,,,,,,,,,,,,,,,
Quark (séré) aux fruits| maigre,g,100,69.85,9.58,7.75,0.15,,,,,,,,,,,,,,,,,,,,,,,,
Quark (séré) aux fruits| sucré,g,100,121.91,8.11,17.94,2.04,,,,,,,,,,,,,,,,,,,,,,,,
Quark (séré)| maigre,g,100,61.51,10.82,4.22,0.15,,,,,,,,,,,,,,,,,,,,,,,,
Quark (séré)| mi-gras,g,100,104.06,9.46,4.04,5.55,,,,,,,,,,,,,,,,,,,,,,,,
Quetsche (Prune quetsche)| frâiche,g,100,38.50,0.60,11.10,0.10,,,,,,,,,,,,,,,,,,,,,,,,
Radis| cru,g,100,15.62,0.63,3.80,0.30,,,,,,,,,,,,,,,,,,,,,,,,
Raisin| frais,g,100,66.04,0.68,16.70,0.28,,,,,,,,,,,,,,,,,,,,,,,,
Raisin| sec / sultanine,g,100,287.00,2.50,73.20,0.50,,,,,,,,,,,,,,,,,,,,,,,,
Reblochon,g,100,308.65,20.30,0.16,25.20,,,,,,,,,,,,,,,,,,,,,,,,
Rhubarbe| fraîche,g,100,7.30,0.60,3.50,0.10,,,,,,,,,,,,,,,,,,,,,,,,
Rippli (filet)| cru,g,100,154.67,21.67,0.53,7.31,,,,,,,,,,,,,,,,,,,,,,,,
Riz blanc étuvé| cru,g,100,346.07,6.90,79.60,0.60,,,,,,,,,,,,,,,,,,,,,,,,
Riz blanc| cru,g,100,345.00,6.60,79.70,0.60,,,,,,,,,,,,,,,,,,,,,,,,
Riz naturel (riz complet)| cru,g,100,350.80,7.50,76.90,2.80,,,,,,,,,,,,,,,,,,,,,,,,
Rollschinkli,g,100,161.37,20.31,0.44,8.70,,,,,,,,,,,,,,,,,,,,,,,,
Roquefort,g,100,360.90,18.70,0.20,31.70,,,,,,,,,,,,,,,,,,,,,,,,
Roquette| crue,g,100,25.10,2.60,3.70,0.70,,,,,,,,,,,,,,,,,,,,,,,,
Rosmarin| frais,g,100,56.46,0.80,10.57,2.50,,,,,,,,,,,,,,,,,,,,,,,,
Rösti (pommes de terre prêtes à rôtir| produit fini),g,100,118.46,1.98,19.91,4.03,,,,,,,,,,,,,,,,,,,,,,,,
Sablés à la confiture,g,100,426.82,5.13,66.53,16.25,,,,,,,,,,,,,,,,,,,,,,,,
Sablés au beurre,g,100,494.88,7.12,66.20,23.18,,,,,,,,,,,,,,,,,,,,,,,,
Saindoux,g,100,891.00,0.00,0.00,99.00,,,,,,,,,,,,,,,,,,,,,,,,
Salade Iceberg| crue,g,100,12.08,1.00,3.37,0.20,,,,,,,,,,,,,,,,,,,,,,,,
Salametto,g,100,418.17,24.15,0.29,35.13,,,,,,,,,,,,,,,,,,,,,,,,
Salami,g,100,423.82,25.24,0.29,35.20,,,,,,,,,,,,,,,,,,,,,,,,
Salami de campagne/fumé,g,100,442.83,25.20,0.29,37.25,,,,,,,,,,,,,,,,,,,,,,,,
Salami de viande de porc,g,100,404.80,25.88,0.29,32.89,,,,,,,,,,,,,,,,,,,,,,,,
Salsifis noir| cru,g,100,17.91,1.39,20.42,0.43,,,,,,,,,,,,,,,,,,,,,,,,
Salsiz,g,100,478.71,26.02,0.59,40.97,,,,,,,,,,,,,,,,,,,,,,,,
Sanglier| crue,g,100,108.42,19.50,0.00,3.38,,,,,,,,,,,,,,,,,,,,,,,,
Sarrasin| grains décortiqués,g,100,335.85,9.07,74.70,1.73,,,,,,,,,,,,,,,,,,,,,,,,
Sauce aux champignons| liée,g,100,82.34,3.78,8.49,4.08,,,,,,,,,,,,,,,,,,,,,,,,
Sauce bechamel,g,100,88.00,4.00,9.30,4.00,,,,,,,,,,,,,,,,,,,,,,,,
Sauce bolognaise,g,100,94.66,6.33,8.89,4.00,,,,,,,,,,,,,,,,,,,,,,,,
Sauce chasseur,g,100,57.16,2.16,8.50,1.83,,,,,,,,,,,,,,,,,,,,,,,,
Sauce de rôti| claire,g,100,42.50,1.50,3.50,2.50,,,,,,,,,,,,,,,,,,,,,,,,
Sauce de rôti| liée,g,100,52.00,1.62,5.12,3.00,,,,,,,,,,,,,,,,,,,,,,,,
Sauce hollandaise,g,100,211.33,3.00,9.43,18.00,,,,,,,,,,,,,,,,,,,,,,,,
Sauce tomate,g,100,64.75,1.83,11.56,2.08,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse à rôtir de porc,g,100,253.04,15.65,0.39,20.97,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse à rôtir de porc,g,100,238.72,16.52,0.69,18.87,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse à rôtir de veau,g,100,251.77,12.53,1.29,21.82,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse à rôtir vaudoise,g,100,241.35,16.91,0.69,19.96,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse au foie,g,100,262.22,17.24,1.70,20.77,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse bérnoise,g,100,221.20,15.63,0.49,18.04,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse de Lyon,g,100,265.39,11.54,0.49,24.13,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse de porc,g,100,244.49,14.72,0.49,20.39,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse de veau au foie,g,100,301.79,10.15,0.49,28.80,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse de Vienne,g,100,260.18,12.77,0.49,23.01,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse de Vienne (volaille),g,100,231.66,14.05,0.36,19.33,,,,,,,,,,,,,,,,,,,,,,,,
Saucisse du brasseur,g,100,245.82,13.64,0.39,21.07,,,,,,,,,,,,,,,,,,,,,,,,
Saucisson aux choux,g,100,312.76,12.54,1.97,28.55,,,,,,,,,,,,,,,,,,,,,,,,
Saucisson vaudois,g,100,352.32,14.59,0.69,32.35,,,,,,,,,,,,,,,,,,,,,,,,
Sauge| frais,g,100,52.89,1.71,9.81,2.05,,,,,,,,,,,,,,,,,,,,,,,,
Schüblig,g,100,260.25,13.78,0.39,22.61,,,,,,,,,,,,,,,,,,,,,,,,
Schüblig de campagne,g,100,475.80,24.81,0.29,41.22,,,,,,,,,,,,,,,,,,,,,,,,
Sel de cuisine,g,100,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Sel de cuisine| iodé,g,100,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Semoule de blé dur,g,100,342.80,12.60,74.40,1.20,,,,,,,,,,,,,,,,,,,,,,,,
Semoule de maïs,g,100,340.12,8.80,78.75,1.10,,,,,,,,,,,,,,,,,,,,,,,,
Sérac,g,100,122.76,11.09,3.40,7.20,,,,,,,,,,,,,,,,,,,,,,,,
Sherry| 18.5 % vol,g,100,118.40,0.10,3.60,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Sirop| concentré,g,100,284.18,0.11,71.29,0.13,,,,,,,,,,,,,,,,,,,,,,,,
Soda au cola| édulcorée,g,100,0.24,0.02,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,
Soda au cola| sucrée,g,100,40.00,0.00,10.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Son d''avoine,g,100,336.00,17.30,66.20,7.03,,,,,,,,,,,,,,,,,,,,,,,,
Son de blé,g,100,172.25,14.90,62.75,4.65,,,,,,,,,,,,,,,,,,,,,,,,
Sorbet| aux fruits,g,100,136.00,0.21,32.56,0.04,,,,,,,,,,,,,,,,,,,,,,,,
Soupe de tomate,g,100,40.62,1.00,7.29,1.12,,,,,,,,,,,,,,,,,,,,,,,,
Soupe d''orge des Grisons,g,100,40.53,1.36,6.66,0.93,,,,,,,,,,,,,,,,,,,,,,,,
Soupe goulache,g,100,65.93,4.75,6.75,2.40,,,,,,,,,,,,,,,,,,,,,,,,
Soupe velouté de champignons,g,100,37.00,1.12,5.50,1.16,,,,,,,,,,,,,,,,,,,,,,,,
St. Paulin,g,100,284.32,18.00,1.33,23.00,,,,,,,,,,,,,,,,,,,,,,,,
Sucre| blanc,g,100,400.00,0.00,100.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Sucre| roux| complet,g,100,390.40,0.00,97.60,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Terrine de gibier,g,100,261.93,15.37,1.56,21.61,,,,,,,,,,,,,,,,,,,,,,,,
Tête Moine,g,100,419.96,24.73,0.38,35.50,,,,,,,,,,,,,,,,,,,,,,,,
Thé froid| sucré,g,100,30.00,0.00,7.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Thé| infusé,g,100,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Thym| frais,g,100,46.09,1.47,10.36,1.20,,,,,,,,,,,,,,,,,,,,,,,,
Tilsiter de lait pasteurisé| gras,g,100,354.52,24.60,1.03,28.00,,,,,,,,,,,,,,,,,,,,,,,,
Tilsiter| de lait cru| gras,g,100,378.12,26.10,0.48,30.20,,,,,,,,,,,,,,,,,,,,,,,,
Tofu,g,100,78.40,8.10,1.90,4.80,,,,,,,,,,,,,,,,,,,,,,,,
Tomate| crue,g,100,18.70,0.80,4.20,0.30,,,,,,,,,,,,,,,,,,,,,,,,
Tomme,g,100,285.95,20.69,0.17,22.50,,,,,,,,,,,,,,,,,,,,,,,,
Tournesol| graines,g,100,597.00,22.30,20.00,50.20,,,,,,,,,,,,,,,,,,,,,,,,
Tourte au Kirsch de Zug,g,100,332.00,4.75,36.10,18.70,,,,,,,,,,,,,,,,,,,,,,,,
Tourte de Linz,g,100,417.00,7.53,47.40,23.56,,,,,,,,,,,,,,,,,,,,,,,,
Tourte fôret noire,g,100,247.00,3.90,12.96,16.08,,,,,,,,,,,,,,,,,,,,,,,,
Tranches de fromage fondu| à la crème,g,100,343.60,13.40,5.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,
Tranches de fromage fondu| au lait entier,g,100,307.00,20.00,0.50,25.00,,,,,,,,,,,,,,,,,,,,,,,,
Tranches de fromage fondu| quart-gras,g,100,182.21,20.10,6.10,8.60,,,,,,,,,,,,,,,,,,,,,,,,
Tresse au beurre,g,100,300.33,8.74,48.69,8.85,,,,,,,,,,,,,,,,,,,,,,,,
Vacherin fribourgeois,g,100,372.95,23.95,0.88,30.40,,,,,,,,,,,,,,,,,,,,,,,,
Vacherin Mont d''Or,g,100,280.82,17.62,0.38,23.20,,,,,,,,,,,,,,,,,,,,,,,,
Veau| côtelette| crue,g,100,146.57,19.07,0.00,7.81,,,,,,,,,,,,,,,,,,,,,,,,
Veau| épaule| (rôti)| crue,g,100,123.70,20.17,0.00,4.78,,,,,,,,,,,,,,,,,,,,,,,,
Veau| filet (steak)| cru,g,100,104.11,20.20,0.00,2.59,,,,,,,,,,,,,,,,,,,,,,,,
Veau| filet mignon| cru,g,100,119.21,21.23,0.00,3.81,,,,,,,,,,,,,,,,,,,,,,,,
Veau| foie| cru,g,100,138.18,20.10,4.59,4.38,,,,,,,,,,,,,,,,,,,,,,,,
Veau| jarret| cru,g,100,122.09,20.68,0.00,4.37,,,,,,,,,,,,,,,,,,,,,,,,
Veau| langue| crue,g,100,180.76,17.18,1.91,11.60,,,,,,,,,,,,,,,,,,,,,,,,
Veau| noix| (escalope)| crue,g,100,102.64,22.15,0.00,1.56,,,,,,,,,,,,,,,,,,,,,,,,
Veau| poitrine| cru,g,100,131.10,18.60,0.00,6.30,,,,,,,,,,,,,,,,,,,,,,,,
Veau| ris| cru,g,100,99.40,17.20,0.00,3.40,,,,,,,,,,,,,,,,,,,,,,,,
Veau| rognon| cru,g,100,112.02,15.76,1.00,4.99,,,,,,,,,,,,,,,,,,,,,,,,
Vermouth| 15 % vol,g,100,139.10,0.10,13.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Viande séchée ( du Grison| du Tessin| du Valais),g,100,200.69,38.53,0.47,4.96,,,,,,,,,,,,,,,,,,,,,,,,
Vin | blanc| 11 % vol,g,100,70.00,0.10,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Vin blanc mousseux (p.ex. Champagne),g,100,70.50,0.20,1.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Vin de Porto| 18.5 % vol,g,100,152.24,0.16,12.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Vin| blanc| 12.5 % vol,g,100,71.20,0.20,0.10,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Vin| rouge| 12 % vol,g,100,69.20,0.20,0.30,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Vin| rouge| 9 % vol,g,100,54.10,0.20,0.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,
Vol-au-vent au beurre,g,100,560.00,5.80,45.10,40.50,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt à la vanille,g,100,98.59,3.80,14.04,3.02,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt au café,g,100,99.20,3.76,14.05,3.10,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt aux chocolat,g,100,116.66,3.97,16.37,3.91,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt aux fraises,g,100,98.58,3.46,16.14,2.65,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt aux noisettes,g,100,116.59,3.94,15.76,4.60,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt maigre aux fruits| édulcoré,g,100,47.70,4.70,7.92,0.10,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt maigre avec arômes| édulcoré,g,100,47.70,4.70,7.00,0.10,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt partiellement écrémé aux fruits,g,100,75.68,4.01,12.44,1.50,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt partiellement écrémé avec arômes,g,100,73.36,4.28,10.52,1.57,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt| nature| au lait entier,g,100,70.77,4.03,5.53,3.61,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt| nature| maigre,g,100,40.10,4.30,5.50,0.10,,,,,,,,,,,,,,,,,,,,,,,,
Yogourt| nature| partiellement écrémé,g,100,51.90,4.30,5.30,1.50,,,,,,,,,,,,,,,,,,,,,,,,
Zampone,g,100,360.80,19.10,0.00,31.60,,,,,,,,,,,,,,,,,,,,,,,,
Zwieback,g,100,414.64,12.45,75.29,8.41,,,,,,,,,,,,,,,,,,,,,,,,
Zwieback complet,g,100,395.58,15.35,72.62,8.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
